UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
118772,1 ,2,"R",44123,"R",782,"R",76,"R",84,"R",0,"R",84,"R",0,"R",44291,"R",858,"R",45149,"R",1413,"R",10000,"R",11413,2,"A",,"A",,1,"R",6.72,"R",3.12,"R",0.00,"R",3.60,"R",0.00,"R",0,"R",438531,1,"R",238623,"R",49107,"R",44075,"R",3291,"R",96473,"R",0,"R",12840,"R",12840,"R",786467,547844
118888,1 ,2,"R",191855,"R",183466,"R",52140,"R",14416,"R",0,"R",47,"R",52179,"R",206318,"R",287785,"R",494103,"R",14735,"R",108259,"R",122994,1,"R",400,"R",424,1,"R",12.00,"R",5.00,"R",0.00,"R",4.00,"R",3.00,"R",0,"R",564003,2,"R",0,"R",61803,"R",277379,"R",64181,"R",403363,"R",2310,"R",7661,"R",9971,"R",977337,977337
118912,1 ,2,"R",34731,"R",442484,"Z",0,"R",10374,"R",3645,"R",123,"R",59572,"R",45228,"R",505701,"R",550929,"R",7671,"R",420404,"R",428075,1,"R",106,"R",77,1,"R",19.21,"R",9.46,"R",0.00,"R",7.75,"R",2.00,"R",2,"R",1856390,1,"R",632119,"R",127717,"R",435510,"R",0,"R",563227,"R",0,"R",33853,"R",33853,"R",3085589,2453470
118930,1 ,2,"R",46127,"R",68567,"R",93,"R",841,"R",44234,"R",19,"R",92335,"R",46987,"R",205229,"R",252216,"R",8723,"R",270713,"R",279436,1,"R",195,"R",54,1,"R",11.00,"R",6.00,"R",1.00,"R",4.00,"R",0.00,"R",0,"R",924561,1,"R",310842,"R",35491,"R",111212,"R",4189,"R",150892,"R",0,"R",55246,"R",55246,"R",1441541,1130699
118976,1 ,2,"R",22013,"R",22113,"Z",0,"R",342,"R",64742,"R",87,"R",31716,"R",22442,"R",118571,"R",141013,"R",9611,"R",50771,"R",60382,1,"R",66,"R",164,1,"R",22.23,"R",5.77,"R",1.00,"R",7.00,"R",8.46,"R",1,"R",1201198,1,"R",453025,"R",20485,"R",100571,"R",0,"R",121056,"R",100,"R",74479,"R",74579,"R",1849858,1396833
119058,1 ,2,"R",97757,"R",61280,"R",58,"R",2187,"R",0,"R",118,"R",64494,"R",100062,"R",125832,"R",225894,"R",12670,"R",17876,"R",30546,1,"R",157,"R",230,1,"R",9.00,"R",3.00,"R",3.00,"R",0.00,"R",3.00,"R",0,"R",313841,2,"Z",0,"R",32551,"R",241098,"R",10058,"R",283707,"R",0,"R",1367,"R",1367,"R",598915,598915
119067,1 ,2,"R",45995,"R",286124,"R",46,"R",3048,"R",43562,"R",77,"R",75099,"R",49120,"R",404831,"R",453951,"R",21405,"R",101328,"R",122733,1,"R",148,"R",144,1,"R",13.86,"R",5.16,"R",0.00,"R",8.50,"R",0.20,"R",0,"R",1020575,1,"R",150321,"R",23860,"R",100933,"R",32506,"R",157299,"R",120,"R",8936,"R",9056,"R",1337251,1186930
119137,1 ,2,"R",86385,"R",53661,"R",73,"R",4488,"R",77968,"R",262,"R",15,"R",91135,"R",131717,"R",222852,"R",4230,"R",1301351,"R",1305581,2,"A",,"A",,1,"R",16.90,"R",3.60,"R",4.30,"R",1.00,"R",8.00,"R",0,"R",563926,1,"R",445010,"R",61290,"R",267341,"R",3578,"R",332209,"R",0,"R",5068,"R",5068,"R",1346213,901203
119164,1 ,2,"R",74995,"R",103417,"R",114,"R",8057,"R",68653,"R",343,"R",33232,"R",83395,"R",205416,"R",288811,"R",66000,"R",364463,"R",430463,2,"A",,"A",,1,"R",26.50,"R",14.00,"R",11.00,"R",0.00,"R",1.50,"R",0,"R",2126129,2,"Z",0,"R",214571,"R",20464,"R",232504,"R",467539,"R",0,"R",30399,"R",30399,"R",2624067,2624067
119173,1 ,2,"R",130674,"R",357432,"R",219,"R",105,"R",23478,"R",180,"R",62141,"R",130959,"R",443270,"R",574229,"R",7498,"R",131757,"R",139255,1,"R",3411,"R",1794,1,"R",23.00,"R",8.00,"R",1.00,"R",8.00,"R",6.00,"R",1,"R",994951,1,"R",291761,"R",49669,"R",746035,"R",19925,"R",815629,"R",293,"R",171585,"R",171878,"R",2274219,1982458
119216,1 ,2,"R",42116,"R",270625,"R",68,"R",3709,"R",74285,"R",127,"R",54170,"R",45952,"R",399148,"R",445100,"R",22908,"R",368622,"R",391530,1,"R",0,"R",18,1,"R",17.33,"R",6.55,"R",0.00,"R",5.78,"R",5.00,"R",1,"R",945970,1,"R",351678,"R",113300,"R",143037,"R",44154,"R",300491,"R",0,"R",72089,"R",72089,"R",1670228,1318550
119270,1 ,2,"R",4211,"R",316,"R",15,"R",4093,"R",174000,"R",38,"R",131,"R",8342,"R",174462,"R",182804,"R",2188,"R",13135,"R",15323,1,"R",0,"R",1,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",233056,2,"Z",0,"R",2769,"R",8904,"R",14492,"R",26165,"R",0,"R",1935,"R",1935,"R",261156,261156
119331,1 ,2,"R",62057,"R",394950,"R",27,"R",1063,"R",117568,"R",24,"R",15985,"R",63144,"R",528530,"R",591674,"R",13751,"R",289459,"R",303210,1,"R",3595,"R",464,1,"R",8.10,"R",3.10,"R",1.00,"R",4.00,"R",0.00,"R",1,"R",591648,1,"R",220203,"R",10728,"R",46956,"R",0,"R",57684,"R",0,"R",38507,"R",38507,"R",908042,687839
119605,1 ,2,"R",195728,"R",582531,"R",190,"R",7458,"R",49708,"R",5986,"R",132079,"R",209172,"R",764508,"R",973680,"R",2528,"R",514158,"R",516686,1,"R",1080,"R",3480,1,"R",28.00,"R",13.00,"R",4.00,"R",10.00,"R",1.00,"R",0,"R",1734788,1,"R",435255,"R",1105012,"R",1314648,"R",128671,"R",2548331,"R",0,"R",5719,"R",5719,"R",4724093,4288838
119678,1 ,2,"R",143603,"R",698409,"R",322,"R",1573,"R",12840,"R",3044,"R",166887,"R",148220,"R",878458,"R",1026678,"R",4820,"R",271540,"R",276360,1,"R",2828,"R",2964,1,"R",19.00,"R",8.50,"R",3.00,"R",7.50,"R",0.00,"R",0,"R",1215874,1,"R",734709,"R",96109,"R",2172785,"R",70362,"R",2339256,"R",0,"R",172361,"R",172361,"R",4462200,3727491
119775,1 ,2,"R",14755,"R",734,"Z",0,"R",425,"R",0,"R",45,"R",12,"R",15225,"R",746,"R",15971,"R",4445,"R",1194,"R",5639,2,"A",,"A",,1,"R",4.00,"R",1.00,"R",1.00,"R",0.00,"R",2.00,"R",0,"R",115777,1,"R",14869,"R",20955,"R",41190,"R",5491,"R",67636,"R",0,"R",3103,"R",3103,"R",201385,186516
120078,2 ,2,"R",110,"R",173100,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"R",135,"R",173100,"R",173235,"R",101,"R",171,"R",272,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
120166,2 ,2,"R",11580,"R",41039,"R",2,"R",712,"R",5792,"R",0,"R",0,"R",12292,"R",46833,"R",59125,"R",5,"R",1085,"R",1090,2,"A",,"A",,1,"R",1.00,"R",0.50,"R",0.50,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
120184,1 ,2,"R",86513,"R",330013,"R",58,"R",1985,"R",9041,"R",592,"R",67932,"R",89090,"R",407044,"R",496134,"R",1942,"R",4864,"R",6806,1,"R",392,"R",131,1,"R",3.00,"R",2.00,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",220592,1,"R",15689,"R",1545,"R",82202,"R",600,"R",84347,"R",700,"R",3062,"R",3762,"R",324390,308701
120254,1 ,2,"R",195850,"R",929638,"R",400,"R",51965,"R",114621,"R",3895,"R",93499,"R",251710,"R",1138158,"R",1389868,"R",23109,"R",68795,"R",91904,1,"R",5629,"R",3989,1,"R",27.00,"R",14.00,"R",7.00,"R",1.00,"R",5.00,"R",1,"R",1388823,2,"Z",0,"R",130674,"R",735000,"R",33207,"R",898881,"R",2305,"R",293207,"R",295512,"R",2583216,2583216
120290,1 ,2,"R",30531,"R",256368,"R",59,"R",772,"R",42280,"R",164,"R",73998,"R",31467,"R",372705,"R",404172,"R",3964,"R",81027,"R",84991,1,"R",0,"R",2,1,"R",7.00,"R",4.00,"R",0.00,"R",2.00,"R",1.00,"R",1,"R",677425,1,"R",150723,"R",3689,"R",106585,"R",521,"R",110795,"R",0,"R",3754,"R",3754,"R",942697,791974
120342,1 ,2,"R",96907,"R",54218,"R",66,"R",4179,"R",45000,"R",45,"R",3,"R",101131,"R",99287,"R",200418,"R",19324,"R",259289,"R",278613,1,"R",0,"R",0,1,"R",17.50,"R",6.50,"R",6.00,"R",0.50,"R",4.50,"R",1,"R",1491691,1,"R",602111,"R",7500,"R",225000,"R",35121,"R",267621,"R",0,"R",86247,"R",86247,"R",2447670,1845559
120403,1 ,2,"R",36103,"R",250164,"R",12,"R",3000,"R",183,"R",90,"R",14,"R",39193,"R",250373,"R",289566,"R",5180,"R",26177,"R",31357,2,"A",,"A",,1,"R",11.00,"R",2.00,"R",2.00,"R",4.50,"R",2.50,"R",0,"R",479000,2,"Z",0,"R",6920,"R",33735,"R",39094,"R",79749,"R",863,"R",4811,"R",5674,"R",564423,564423
120421,1 ,2,"R",39724,"R",290172,"R",37,"R",422,"R",1699,"R",52,"R",34824,"R",40198,"R",326732,"R",366930,"R",20019,"R",97363,"R",117382,1,"R",49,"R",34,1,"R",10.00,"R",1.00,"R",0.00,"R",3.00,"R",6.00,"R",0,"R",354265,1,"R",172208,"R",26360,"R",42540,"R",0,"R",68900,"R",0,"R",0,"R",0,"R",595373,423165
120537,1 ,2,"R",51724,"R",203419,"R",49,"R",2074,"R",68,"R",303,"R",242,"R",54101,"R",203778,"R",257879,"R",1842,"R",23484,"R",25326,1,"R",297,"R",212,1,"R",7.00,"R",2.00,"R",0.00,"R",1.00,"R",4.00,"R",1,"R",208164,1,"R",23590,"R",14803,"R",95112,"R",0,"R",109915,"R",0,"R",28116,"R",28116,"R",369785,346195
120661,2 ,2,"R",635,"R",0,"R",9,"R",0,"R",0,"R",20,"R",8,"R",655,"R",17,"R",672,"R",8,"R",422,"R",430,1,"R",0,"R",0,1,"R",1.00,"R",0.00,"R",1.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
120698,1 ,2,"R",564,"R",547896,"R",53,"R",237,"R",14679,"Z",0,"R",61574,"R",801,"R",624202,"R",625003,"R",121,"R",10004,"R",10125,1,"R",583,"R",1397,1,"R",4.00,"R",2.00,"R",0.00,"R",0.00,"R",2.00,"R",0,"R",233000,1,"R",90000,"R",17223,"R",180000,"R",234,"R",197457,"R",0,"R",96726,"R",96726,"R",617183,527183
120768,1 ,2,"R",10478,"R",490281,"R",247,"R",87,"R",106657,"R",0,"R",163171,"R",10565,"R",760356,"R",770921,"R",931,"R",206800,"R",207731,1,"R",4,"R",0,1,"R",3.00,"R",2.00,"R",0.00,"R",0.00,"R",1.00,"R",1,"R",142883,1,"R",16295,"R",2556,"R",193903,"R",0,"R",196459,"R",0,"R",934,"R",934,"R",356571,340276
120838,2 ,2,"R",977,"R",284500,"R",110,"R",51,"R",2649,"R",0,"R",56143,"R",1028,"R",343402,"R",344430,"R",0,"R",647,"R",647,2,"A",,"A",,1,"R",3.00,"R",3.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
120865,1 ,2,"R",159600,"R",430453,"R",124,"R",6383,"R",112860,"R",1033,"R",106185,"R",167016,"R",649622,"R",816638,"R",4137,"R",5044,"R",9181,1,"R",1712,"R",797,1,"R",14.00,"R",0.50,"R",3.50,"R",0.00,"R",10.00,"R",1,"R",362621,1,"R",191371,"R",54604,"R",220179,"R",65422,"R",340205,"R",2266,"R",39450,"R",41716,"R",935913,744542
120883,1 ,2,"R",286528,"R",325586,"R",121,"R",602021,"R",65942,"R",559,"R",241951,"R",889108,"R",633600,"R",1522708,"R",12962,"R",384826,"R",397788,1,"R",2612,"R",2508,1,"R",55.90,"R",13.90,"R",13.00,"R",6.00,"R",23.00,"R",2,"R",2323364,1,"R",690965,"R",101294,"R",2260209,"R",187814,"R",2549317,"R",0,"R",218304,"R",218304,"R",5781950,5090985
120953,2 ,2,"R",19275,"R",114,"R",34,"R",509,"R",1,"R",1,"R",0,"R",19785,"R",149,"R",19934,"R",896,"R",46,"R",942,2,"A",,"A",,1,"R",1.00,"R",0.50,"R",0.00,"R",0.50,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
120971,1 ,2,"R",90395,"R",77400,"R",53,"R",5641,"R",42960,"R",436,"R",19208,"R",96472,"R",139621,"R",236093,"R",20515,"R",265862,"R",286377,1,"R",240,"R",233,1,"R",42.00,"R",13.00,"R",3.00,"R",10.00,"R",16.00,"R",3,"R",2057910,1,"R",1045980,"R",32659,"R",169271,"R",1108,"R",203038,"R",0,"R",70272,"R",70272,"R",3377200,2331220
121044,1 ,2,"R",103616,"R",110993,"R",173,"R",882,"R",116195,"R",35,"R",37026,"R",104533,"R",264387,"R",368920,"R",32167,"R",771069,"R",803236,1,"R",157,"R",42,1,"R",20.73,"R",8.50,"R",6.00,"R",2.80,"R",3.43,"R",0,"R",1476623,1,"R",823693,"R",18200,"R",124301,"R",78715,"R",221216,"R",1559,"R",103808,"R",105367,"R",2626899,1803206
121150,1 ,2,"R",328631,"R",508176,"R",133,"R",29890,"R",172546,"R",194,"R",65130,"R",358715,"R",745985,"R",1104700,"R",14040,"R",562075,"R",576115,1,"R",4154,"R",6662,1,"R",39.91,"R",18.00,"R",1.00,"R",14.20,"R",6.71,"R",5,"R",2263401,1,"R",754402,"R",185382,"R",1435450,"R",53625,"R",1674457,"R",187,"R",393904,"R",394091,"R",5086351,4331949
121275,2 ,2,"R",480,"R",510,"Z",0,"R",18600,"R",11090000,"Z",0,"Z",0,"R",19080,"R",11090510,"R",11109590,"R",190,"R",190,"R",380,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
121309,1 ,2,"R",118809,"R",200656,"R",91,"R",1374,"Z",0,"R",624,"Z",0,"R",120807,"R",200747,"R",321554,"R",9020,"R",37097,"R",46117,1,"R",205,"R",1020,1,"R",12.00,"R",5.00,"R",0.00,"R",3.00,"R",4.00,"R",1,"R",701158,2,"Z",0,"R",22485,"R",450984,"R",0,"R",473469,"R",4047,"R",71074,"R",75121,"R",1249748,1249748
121363,1 ,2,"R",28241,"R",25641,"R",50,"R",648,"Z",0,"R",37,"Z",0,"R",28926,"R",25691,"R",54617,"R",3575,"R",6407,"R",9982,2,"A",,"A",,1,"R",4.00,"R",3.00,"R",1.00,"R",0.00,"R",0.00,"R",0,"R",196043,1,"R",80244,"R",28756,"R",49921,"R",3426,"R",82103,"R",0,"R",4824,"R",4824,"R",363214,282970
121619,1 ,2,"R",63074,"R",32075,"R",38,"R",1551,"R",0,"R",130,"R",24372,"R",64755,"R",56485,"R",121240,"R",17070,"R",248999,"R",266069,1,"R",76,"R",7,1,"R",16.35,"R",16.35,"R",0.00,"R",0.00,"R",0.00,"R",1,"R",1229418,1,"R",553064,"R",19870,"R",55869,"R",4083,"R",79822,"R",297,"R",42135,"R",42432,"R",1904736,1351672
121628,1 ,2,"R",20842,"R",282825,"R",72,"R",7328,"R",0,"R",1013,"R",60531,"R",29183,"R",343428,"R",372611,"R",609,"R",218493,"R",219102,1,"R",0,"R",239,1,"R",26.00,"R",12.00,"R",8.00,"R",6.00,"R",0.00,"R",2,"R",1627787,1,"R",1517695,"R",69575,"R",1367681,"R",41606,"R",1478862,"R",149626,"R",811699,"R",961325,"R",5585669,4067974
121691,1 ,2,"R",212784,"R",112358,"R",118,"R",12345,"R",205490,"R",1495,"R",117285,"R",226624,"R",435251,"R",661875,"R",6585,"R",40234,"R",46819,1,"R",787,"R",1231,1,"R",26.75,"R",9.00,"R",1.00,"R",9.00,"R",7.75,"R",0,"R",1014696,2,"Z",0,"R",141700,"R",783423,"R",129767,"R",1054890,"R",0,"R",56501,"R",56501,"R",2126087,2126087
121707,1 ,2,"R",35471,"R",65036,"R",32,"R",1111,"R",40257,"R",225,"R",5,"R",36807,"R",105330,"R",142137,"R",3710,"R",40383,"R",44093,2,"A",,"A",,1,"R",8.22,"R",2.10,"R",0.00,"R",5.00,"R",1.12,"R",1,"R",292024,2,"Z",0,"R",1945,"R",40517,"R",9194,"R",51656,"R",0,"R",8171,"R",8171,"R",351851,351851
121886,1 ,2,"R",82253,"R",1545,"R",109,"R",2318,"R",6326,"R",671,"R",15021,"R",85242,"R",23001,"R",108243,"R",15330,"R",354851,"R",370181,1,"R",0,"R",0,1,"R",13.00,"R",5.00,"R",8.00,"R",0.00,"R",0.00,"R",0,"R",1395137,1,"R",731959,"R",48338,"R",133740,"R",20527,"R",202605,"R",1805,"R",31061,"R",32866,"R",2362567,1630608
121901,1 ,2,"R",86351,"R",47928,"R",94,"R",3514,"R",22226,"R",157,"R",76745,"R",90022,"R",146993,"R",237015,"R",11105,"R",121578,"R",132683,1,"R",524,"R",52,1,"R",21.30,"R",6.40,"R",1.00,"R",5.40,"R",8.50,"R",0,"R",1382847,1,"R",529146,"R",37413,"R",116848,"R",0,"R",154261,"R",0,"R",71335,"R",71335,"R",2137589,1608443
122117,2 ,2,"R",440,"R",0,"R",16,"R",145,"R",0,"R",3011,"R",0,"R",3596,"R",16,"R",3612,"R",1844,"R",200,"R",2044,1,"R",2,"R",9,1,"R",4.00,"R",1.00,"R",0.00,"R",0.00,"R",3.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
122180,1 ,2,"R",61400,"R",294361,"R",53,"R",3316,"R",130183,"R",496,"R",148199,"R",65212,"R",572796,"R",638008,"R",23877,"R",330365,"R",354242,1,"R",1494,"R",1171,1,"R",14.59,"R",6.59,"R",8.00,"R",0.00,"R",0.00,"R",1,"R",2917625,2,"Z",0,"R",147606,"R",245,"R",25905,"R",173756,"R",0,"R",37994,"R",37994,"R",3129375,3129375
122205,1 ,2,"R",33079,"R",118195,"R",115,"R",1828,"R",39822,"R",35,"R",55301,"R",34942,"R",213433,"R",248375,"R",14486,"R",41561,"R",56047,1,"R",2,"R",20,1,"R",9.50,"R",4.50,"R",0.00,"R",5.00,"R",0.00,"R",0,"R",405427,1,"R",363419,"R",18535,"R",128460,"R",1003,"R",147998,"R",0,"R",10211,"R",10211,"R",927055,563636
122296,1 ,2,"R",8659,"R",346,"R",22,"R",1447,"R",56,"R",714,"R",5449,"R",10820,"R",5873,"R",16693,"R",4757,"R",225838,"R",230595,1,"R",0,"R",2346,1,"R",25.00,"R",4.00,"R",4.00,"R",0.00,"R",17.00,"R",2,"R",508775,2,"Z",0,"R",58839,"R",446832,"R",35030,"R",540701,"R",0,"R",9425,"R",9425,"R",1058901,1058901
122339,1 ,2,"R",63280,"R",29195,"R",51,"R",1835,"R",1522,"R",848,"R",161,"R",65963,"R",30929,"R",96892,"R",9817,"R",34879,"R",44696,1,"R",113,"R",288,1,"R",13.50,"R",4.50,"R",6.00,"R",1.00,"R",2.00,"R",0,"R",1008068,1,"R",330230,"R",34921,"R",113746,"R",1206,"R",149873,"R",258,"R",6688,"R",6946,"R",1495117,1164887
122375,1 ,2,"R",91380,"R",35326,"R",95,"R",602,"R",43959,"R",245,"R",76203,"R",92227,"R",155583,"R",247810,"R",10129,"R",220239,"R",230368,1,"R",174,"R",96,1,"R",19.30,"R",6.50,"R",10.00,"R",1.80,"R",1.00,"R",0,"R",1112304,1,"R",448093,"R",56000,"R",90000,"R",9500,"R",155500,"R",0,"R",2568,"R",2568,"R",1718465,1270372
122384,1 ,2,"R",39673,"R",91093,"R",73,"R",821,"R",754,"R",122,"R",0,"R",40616,"R",91920,"R",132536,"R",2104,"R",99131,"R",101235,1,"R",341,"R",186,1,"R",14.00,"R",3.30,"R",3.20,"R",3.75,"R",3.75,"R",0,"R",697745,1,"R",281643,"R",5590,"R",4559,"R",70108,"R",80257,"R",0,"R",0,"R",0,"R",1059645,778002
122409,1 ,2,"R",1200438,"R",1201244,"R",360,"R",175781,"R",31027,"R",35734,"R",205117,"R",1411953,"R",1437748,"R",2849701,"R",34758,"R",1145160,"R",1179918,1,"R",13983,"R",9232,1,"R",107.93,"R",29.03,"R",5.17,"R",56.85,"R",16.88,"R",1,"R",6625788,1,"R",3433067,"R",526357,"R",2727726,"R",388065,"R",3642148,"R",19074,"R",1233083,"R",1252157,"R",14953160,11520093
122436,1 ,2,"R",426419,"R",991907,"R",409,"R",12168,"R",1238,"R",7704,"R",126430,"R",446291,"R",1119984,"R",1566275,"R",19769,"R",975997,"R",995766,1,"R",4450,"R",7367,1,"R",84.10,"R",25.00,"R",4.00,"R",21.85,"R",33.25,"R",0,"R",3791897,1,"R",1262512,"R",328386,"R",3305033,"R",102053,"R",3735472,"R",11619,"R",338772,"R",350391,"R",9140272,7877760
122454,1 ,2,"R",33240,"R",0,"R",3,"R",3235,"R",454,"R",390,"R",0,"R",36865,"R",457,"R",37322,"R",3580,"R",47,"R",3627,1,"R",4,"R",7,1,"R",5.00,"R",1.00,"R",0.00,"R",2.00,"R",2.00,"R",0,"R",170000,1,"R",26000,"R",3500,"R",13000,"R",600,"R",17100,"R",0,"R",700,"R",700,"R",213800,187800
122506,1 ,2,"R",35284,"R",50938,"R",12,"R",22646,"R",49199,"R",64,"R",5189,"R",57994,"R",105338,"R",163332,"R",30548,"R",1527,"R",32075,1,"R",67,"R",17,1,"R",18.00,"R",1.00,"R",1.00,"R",2.00,"R",14.00,"R",1,"R",173439,1,"R",30339,"R",29567,"R",32896,"R",23467,"R",85930,"R",5285,"R",7230,"R",12515,"R",302223,271884
122597,1 ,2,"R",914075,"R",318542,"R",221,"R",48031,"R",73275,"R",12833,"R",210498,"R",974939,"R",602536,"R",1577475,"R",18030,"R",1265069,"R",1283099,1,"R",12994,"R",12541,1,"R",83.21,"R",23.01,"R",2.00,"R",44.90,"R",13.30,"R",0,"R",5246979,2,"Z",0,"R",325292,"R",2141591,"R",192390,"R",2659273,"R",10102,"R",812206,"R",822308,"R",8728560,8728560
122612,1 ,2,"R",530302,"R",707659,"R",342,"R",137242,"R",59969,"R",7103,"R",138774,"R",674647,"R",906744,"R",1581391,"R",28896,"R",438638,"R",467534,1,"R",6429,"R",2828,1,"R",65.12,"R",24.00,"R",9.00,"R",17.12,"R",15.00,"R",1,"R",4494931,1,"R",1546572,"R",288728,"R",3246280,"R",2467,"R",3537475,"R",4207,"R",535915,"R",540122,"R",10119100,8572528
122649,1 ,2,"R",5833,"R",29062,"R",7,"R",284,"R",0,"R",1025,"R",102195,"R",7142,"R",131264,"R",138406,"R",0,"R",134782,"R",134782,1,"R",0,"R",0,1,"R",4.00,"R",3.00,"R",0.00,"R",0.00,"R",1.00,"R",0,"R",244703,1,"R",41777,"R",5787,"R",271978,"R",0,"R",277765,"R",0,"R",2631,"R",2631,"R",566876,525099
122658,1 ,2,"R",88101,"R",38130,"R",543,"R",2421,"R",43870,"R",156,"R",91776,"R",90678,"R",174319,"R",264997,"R",20639,"R",166492,"R",187131,1,"R",321,"R",190,1,"R",5.92,"R",0.00,"R",5.92,"R",0.00,"R",0.00,"R",0,"R",1052722,1,"R",172584,"R",70125,"R",312765,"R",12384,"R",395274,"R",0,"R",4724,"R",4724,"R",1625304,1452720
122685,1 ,2,"R",20292,"R",166885,"R",45,"R",1988,"R",6180,"R",261,"R",87458,"R",22541,"R",260568,"R",283109,"R",10946,"R",7306,"R",18252,2,"A",,"A",,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",15,"R",527190,2,"Z",0,"R",0,"R",127583,"R",0,"R",127583,"R",0,"R",22500,"R",22500,"R",677273,677273
122728,1 ,2,"R",53300,"R",504220,"R",114,"R",776,"R",102034,"R",125,"R",49875,"R",54201,"R",656243,"R",710444,"R",7651,"R",91189,"R",98840,1,"R",4155,"R",1220,1,"R",8.30,"R",3.00,"R",2.00,"R",0.00,"R",3.30,"R",1,"R",328325,1,"R",58802,"R",20639,"R",140931,"R",18501,"R",180071,"R",0,"R",36210,"R",36210,"R",603408,544606
122746,1 ,2,"R",60512,"R",1275,"R",39,"R",1398,"Z",0,"R",50,"Z",0,"R",61960,"R",1314,"R",63274,"R",8511,"R",39160,"R",47671,2,"A",,"A",,1,"R",7.34,"R",2.80,"R",0.00,"R",3.80,"R",0.74,"R",0,"R",545386,1,"R",238050,"R",31563,"R",45927,"R",625,"R",78115,"R",0,"R",35186,"R",35186,"R",896737,658687
122755,1 ,2,"R",838436,"R",1189300,"R",957,"R",178858,"R",213298,"R",37468,"R",197633,"R",1054762,"R",1601188,"R",2655950,"R",14953,"R",2138156,"R",2153109,1,"R",11113,"R",12505,1,"R",88.06,"R",27.58,"R",2.66,"R",38.81,"R",19.01,"R",0,"R",6291097,2,"Z",0,"R",360772,"R",2570810,"R",283790,"R",3215372,"R",119555,"R",736580,"R",856135,"R",10362604,10362604
122791,1 ,2,"R",56726,"R",212808,"R",112,"R",262,"R",55,"R",801,"R",92421,"R",57789,"R",305396,"R",363185,"R",4313,"R",141133,"R",145446,1,"R",57,"R",44,1,"R",10.89,"R",4.90,"R",0.00,"R",4.17,"R",1.82,"R",0,"R",890868,1,"R",304426,"R",16024,"R",100586,"R",521,"R",117131,"R",0,"R",0,"R",0,"R",1312425,1007999
122834,2 ,2,"R",597,"R",0,"R",127,"Z",0,"R",14,"Z",0,"R",0,"R",597,"R",141,"R",738,"R",9,"R",11459,"R",11468,2,"A",,"A",,1,"R",1.00,"R",0.00,"R",1.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
122852,2 ,2,"R",177,"R",0,"R",127,"Z",0,"R",5,"Z",0,"R",0,"R",177,"R",132,"R",309,"R",0,"R",3311,"R",3311,2,"A",,"A",,1,"R",1.00,"R",0.00,"R",0.00,"R",1.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
