UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
105668,2,"R",17805,"R",182166,"R",78,"R",6447,"R",35032,"R",32,"R",37067,"R",24284,"R",254343,"R",278627,"R",557,"R",284073,"R",284630,1,"R",84,"R",190,"R",0,"R",771098,2,"R",0,"R",13277,"R",161051,"R",0,"R",174328,"R",0,"R",0,"R",0,"R",945426,945426
105747,2,"R",31703,"R",203304,"R",112,"R",1572,"Z",0,"R",386,"R",583,"R",33661,"R",203999,"R",237660,"R",5610,"R",16572,"R",22182,1,"R",342,"R",88,"R",0,"R",571095,2,"Z",0,"R",129208,"R",105000,"R",0,"R",234208,"R",0,"R",1199,"R",1199,"R",806502,806502
105792,2,"R",34003,"R",270100,"R",92,"R",2708,"R",34465,"R",1686,"Z",0,"R",38397,"R",304657,"R",343054,"R",554,"R",2515,"R",3069,1,"R",25,"R",31,"R",0,"R",905132,1,"R",66462,"R",41862,"R",116741,"R",0,"R",158603,"R",0,"R",151100,"R",151100,"R",1281297,1214835
105899,2,"R",24115,"R",19613,"R",19,"R",11521,"R",0,"R",479,"R",0,"R",36115,"R",19632,"R",55747,"R",1002,"R",4030,"R",5032,1,"R",47,"R",115,"R",0,"R",87980,1,"R",20944,"R",399,"R",68392,"R",822,"R",69613,"R",5,"R",780,"R",785,"R",179322,158378
106041,2,"R",165,"Z",0,"R",20,"Z",0,"R",1260,"R",14,"Z",0,"R",179,"R",1280,"R",1459,"R",170,"R",16,"R",186,2,"A",,"A",,"R",0,"R",109252,2,"Z",0,"R",0,"R",650,"R",350,"R",1000,"R",0,"R",0,"R",0,"R",110252,110252
106148,2,"R",89712,"R",205867,"R",24,"R",22117,"R",955,"R",377,"R",6150,"R",112206,"R",212996,"R",325202,"R",46253,"R",18545,"R",64798,1,"R",36114,"R",5674,"R",1,"R",709565,1,"R",212974,"R",102933,"R",142486,"R",0,"R",245419,"R",44,"R",82800,"R",82844,"R",1250802,1037828
106245,2,"R",339835,"R",112842,"R",215,"R",31274,"R",28278,"R",2939,"R",21944,"R",374048,"R",163279,"R",537327,"R",17326,"R",28553,"R",45879,1,"R",3604,"R",4147,"R",1,"R",1162274,1,"R",299359,"R",26367,"R",1406249,"R",29850,"R",1462466,"R",0,"R",461466,"R",461466,"R",3385565,3086206
106263,2,"R",26647,"R",16415,"R",105,"R",180,"R",2280,"R",27970,"R",65975,"R",54797,"R",84775,"R",139572,"R",3200,"R",12000,"R",15200,1,"R",1893,"R",3181,"R",0,"R",1566648,1,"R",563971,"R",78503,"R",1932856,"R",11210,"R",2022569,"R",0,"R",141504,"R",141504,"R",4294692,3730721
106306,2,"R",24160,"R",0,"R",4,"R",0,"R",0,"R",46,"R",50,"R",24206,"R",54,"R",24260,"R",11,"R",2150,"R",2161,1,"R",2,"R",5,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
106342,2,"R",111847,"R",94852,"R",112,"R",3094,"R",30000,"R",3804,"R",64523,"R",118745,"R",189487,"R",308232,"R",2342,"R",166,"R",2508,1,"R",242,"R",315,"R",0,"R",219045,2,"Z",0,"R",9423,"R",181354,"R",0,"R",190777,"R",1000,"R",75123,"R",76123,"R",485945,485945
106397,2,"R",1069849,"R",593016,"R",331,"R",229278,"R",95805,"R",60187,"R",147231,"R",1359314,"R",836383,"R",2195697,"R",40030,"R",1337886,"R",1377916,1,"R",31280,"R",28605,"R",4,"R",6848552,1,"R",1909943,"R",756170,"R",5838459,"R",449652,"R",7044281,"R",51414,"R",1538204,"R",1589618,"R",17392394,15482451
106412,2,"R",132402,"R",26422,"R",107,"R",1203,"R",270,"R",75,"R",72610,"R",133680,"R",99409,"R",233089,"R",4131,"R",14137,"R",18268,1,"R",48,"R",300,"R",5,"R",717180,1,"R",222330,"R",21206,"R",204830,"R",123964,"R",350000,"R",1138,"R",23800,"R",24938,"R",1314448,1092118
106449,2,"R",78989,"R",44139,"R",99,"R",4755,"R",0,"R",262,"R",0,"R",84006,"R",44238,"R",128244,"R",4285,"R",9482,"R",13767,1,"R",1523,"R",22,"R",1,"R",278651,1,"R",93793,"R",63657,"R",107577,"R",1150,"R",172384,"R",0,"R",41439,"R",41439,"R",586267,492474
106458,2,"R",419556,"R",438211,"R",362,"R",41255,"R",199403,"R",3321,"R",89113,"R",464132,"R",727089,"R",1191221,"R",31028,"R",92648,"R",123676,1,"R",9958,"R",2481,"R",0,"R",1257856,1,"R",412239,"R",402087,"R",2259201,"R",0,"R",2661288,"R",28648,"R",431563,"R",460211,"R",4791594,4379355
106467,2,"R",156543,"R",459680,"R",336,"R",31692,"R",64435,"R",6649,"R",86255,"R",194884,"R",610706,"R",805590,"R",8955,"R",245597,"R",254552,1,"R",763,"R",995,"R",0,"R",777542,1,"R",222237,"R",61186,"R",477850,"R",10298,"R",549334,"R",3348,"R",254387,"R",257735,"R",1806848,1584611
106485,2,"R",160586,"R",4790,"R",108,"R",19968,"R",58733,"R",131,"R",2517,"R",180685,"R",66148,"R",246833,"R",2653,"R",177,"R",2830,1,"R",129,"R",182,"R",0,"R",307301,1,"R",91192,"R",16373,"R",164242,"R",0,"R",180615,"R",171,"R",39321,"R",39492,"R",618600,527408
106546,2,"R",318,"R",97,"R",8,"R",158,"R",0,"R",50,"R",344,"R",526,"R",449,"R",975,"R",18,"R",707,"R",725,1,"R",841,"R",769,"R",0,"R",60250,1,"R",15868,"R",2903,"R",152422,"R",207584,"R",362909,"R",0,"R",657,"R",657,"R",439684,423816
106625,2,"R",21947,"R",9,"R",18,"R",1525,"Z",0,"R",119,"R",10,"R",23591,"R",37,"R",23628,"R",331,"R",54,"R",385,1,"R",0,"R",2,"R",0,"R",95654,1,"R",29936,"R",10754,"R",51746,"R",250,"R",62750,"R",11640,"R",3346,"R",14986,"R",203326,173390
106704,2,"R",329732,"R",16245,"R",143,"R",16361,"Z",0,"R",2955,"R",368249,"R",349048,"R",384637,"R",733685,"R",33433,"R",214000,"R",247433,1,"R",4826,"R",4560,"R",0,"R",1393816,1,"R",505432,"R",176218,"R",1130586,"R",42154,"R",1348958,"R",6559,"R",301824,"R",308383,"R",3556589,3051157
106713,2,"R",44322,"R",458520,"R",113,"R",780,"R",305,"R",12,"R",3,"R",45114,"R",458941,"R",504055,"R",1753,"R",802,"R",2555,1,"R",172,"R",54,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
106795,2,"R",8733,"R",5,"R",85,"R",95,"R",0,"R",0,"R",0,"R",8828,"R",90,"R",8918,"R",1839,"R",20,"R",1859,1,"R",0,"R",0,"R",2,"R",103806,1,"R",13512,"R",1000,"R",26000,"R",4447,"R",31447,"R",0,"R",4200,"R",4200,"R",152965,139453
106810,2,"R",15063,"R",1200000,"R",71,"R",315,"R",54,"R",15,"R",0,"R",15393,"R",1200125,"R",1215518,"R",79,"R",113,"R",192,1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
106883,2,"R",22704,"R",0,"R",8,"R",8851,"R",0,"R",28,"R",0,"R",31583,"R",8,"R",31591,"R",3176,"R",237,"R",3413,1,"R",17,"R",24,"R",0,"R",151037,1,"R",65443,"R",20000,"R",25949,"R",26687,"R",72636,"R",460,"R",1360,"R",1820,"R",290936,225493
106980,2,"R",23639,"R",71120,"R",90,"R",2102,"Z",0,"R",123,"R",0,"R",25864,"R",71210,"R",97074,"R",3889,"R",10064,"R",13953,1,"R",7,"R",56,"R",0,"R",198475,1,"R",61770,"R",39000,"R",15000,"R",18400,"R",72400,"R",18400,"R",0,"R",18400,"R",351045,289275
106999,2,"R",14356,"R",657,"R",120,"R",2191,"R",0,"R",40,"R",0,"R",16587,"R",777,"R",17364,"R",554,"R",8361,"R",8915,1,"R",4,"R",14,"R",0,"R",98102,1,"R",28715,"R",4561,"R",17217,"R",0,"R",21778,"R",0,"R",31142,"R",31142,"R",179737,151022
107044,2,"R",187838,"R",382577,"R",185,"R",250831,"R",465762,"R",925,"R",82048,"R",439594,"R",930572,"R",1370166,"R",19383,"R",62573,"R",81956,1,"R",3817,"R",1590,"R",0,"R",707255,1,"R",161977,"R",37005,"R",480378,"R",6561,"R",523944,"R",32919,"R",150712,"R",183631,"R",1576807,1414830
107071,2,"R",229963,"R",2924825,"R",186,"R",12082,"R",2331957,"R",665,"R",98,"R",242710,"R",5257066,"R",5499776,"R",13260,"R",16033,"R",29293,1,"R",1395,"R",532,"R",0,"R",644391,1,"R",232642,"R",22272,"R",479298,"R",66929,"R",568499,"R",4402,"R",71191,"R",75593,"R",1521125,1288483
107080,2,"R",239454,"R",40400,"R",53,"R",4574,"R",67000,"R",273,"R",85385,"R",244301,"R",192838,"R",437139,"R",9107,"R",5285,"R",14392,1,"R",911,"R",796,"R",0,"R",358207,2,"Z",0,"R",48000,"R",347000,"R",0,"R",395000,"R",6000,"R",73330,"R",79330,"R",832537,832537
107123,1,"A",,"R",5000,"R",120,"A",,"R",25,"A",,"R",30000,"A",,"R",35145,"R",35145,"A",,"R",100,"R",100,1,"R",250,"R",10,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
107141,2,"R",104504,"R",328486,"R",147,"R",8692,"R",67921,"R",1033,"R",79658,"R",114229,"R",476212,"R",590441,"R",18443,"R",3184110,"R",3202553,1,"R",765,"R",2561,"R",1,"R",392481,1,"R",93248,"R",15608,"R",156298,"R",14493,"R",186399,"R",1756,"R",44693,"R",46449,"R",718577,625329
107318,2,"R",20680,"R",0,"R",68,"R",2647,"R",35288,"R",0,"R",0,"R",23327,"R",35356,"R",58683,"R",674,"R",1413,"R",2087,1,"R",0,"R",3,"R",0,"R",78039,1,"R",27941,"R",4606,"R",10754,"R",250,"R",15610,"R",309,"R",17584,"R",17893,"R",139483,111542
107327,2,"R",21918,"R",0,"R",5,"R",847,"Z",0,"R",24,"R",20,"R",22789,"R",25,"R",22814,"R",918,"R",0,"R",918,1,"R",189,"R",135,"R",0,"R",78598,1,"R",14686,"R",10104,"R",36192,"R",0,"R",46296,"R",0,"R",9685,"R",9685,"R",149265,134579
107460,2,"R",7454,"R",65000,"R",20,"R",1372,"R",8050,"R",20,"R",0,"R",8846,"R",73070,"R",81916,"R",3328,"R",6000,"R",9328,1,"R",44,"R",33,"R",1,"R",91527,1,"R",35443,"R",10000,"R",52600,"R",0,"R",62600,"R",0,"R",54473,"R",54473,"R",244043,208600
107512,2,"R",160398,"R",12821,"R",150,"R",7720,"R",174230,"R",1723,"R",41230,"R",169841,"R",228431,"R",398272,"R",19731,"R",77007,"R",96738,1,"R",946,"R",214,"R",1,"R",534863,2,"Z",0,"R",35343,"R",239317,"R",7983,"R",282643,"R",14991,"R",45432,"R",60423,"R",877929,877929
107521,2,"R",16880,"R",4482,"R",55,"R",2319,"R",0,"R",1480,"R",0,"R",20679,"R",4537,"R",25216,"R",3190,"R",166520,"R",169710,1,"R",220,"R",56,"R",0,"R",94457,1,"R",28385,"R",3377,"R",1823,"R",13390,"R",18590,"R",529,"R",4541,"R",5070,"R",146502,118117
107549,2,"R",14612,"R",0,"R",0,"R",1937,"R",103,"R",47,"R",0,"R",16596,"R",103,"R",16699,"R",292,"R",36100,"R",36392,1,"R",8,"R",70,"R",0,"R",83100,1,"R",30868,"R",260,"R",18615,"R",0,"R",18875,"R",655,"R",2267,"R",2922,"R",135765,104897
107558,2,"R",151936,"R",400000,"R",150,"R",3341,"R",167000,"R",202,"R",64000,"R",155479,"R",631150,"R",786629,"R",4733,"R",3200,"R",7933,1,"R",337,"R",23,"R",0,"R",127685,1,"R",27044,"R",12434,"R",10798,"R",0,"R",23232,"R",26956,"R",158511,"R",185467,"R",363428,336384
107585,2,"R",27196,"R",177896,"R",35,"R",1088,"R",97710,"R",81,"R",0,"R",28365,"R",275641,"R",304006,"R",8293,"R",43755,"R",52048,1,"R",0,"R",23,"R",0,"R",119393,1,"R",36799,"R",22398,"R",40539,"R",0,"R",62937,"R",0,"R",6263,"R",6263,"R",225392,188593
107600,2,"R",67365,"R",21920,"R",51,"R",4944,"R",3977,"R",171,"R",200,"R",72480,"R",26148,"R",98628,"R",467,"R",1039,"R",1506,1,"R",364,"R",22,"R",0,"R",203303,1,"R",37004,"R",22500,"R",62790,"R",7135,"R",92425,"R",5618,"R",1275,"R",6893,"R",339625,302621
107619,2,"R",28721,"R",180238,"R",35,"R",3495,"R",0,"R",123,"R",0,"R",32339,"R",180273,"R",212612,"R",3874,"R",263,"R",4137,1,"R",11,"R",24,"R",2,"R",206506,1,"R",51648,"R",763,"R",93387,"R",0,"R",94150,"R",0,"R",28576,"R",28576,"R",380880,329232
107637,2,"R",11520,"R",58955,"R",34,"R",104,"R",0,"R",159,"R",5,"R",11783,"R",58994,"R",70777,"R",106,"R",288,"R",394,1,"R",19,"R",9,"R",1,"R",101768,1,"R",33837,"R",0,"R",33325,"R",1081,"R",34406,"R",0,"R",7613,"R",7613,"R",177624,143787
107664,2,"R",30742,"R",168479,"R",82,"R",3100,"R",5,"R",94,"Z",0,"R",33936,"R",168566,"R",202502,"R",3361,"R",113286,"R",116647,1,"R",15,"R",9,"R",1,"R",249542,1,"R",89971,"R",103780,"R",159150,"R",0,"R",262930,"R",0,"R",120657,"R",120657,"R",723100,633129
107725,2,"R",5506,"R",210000,"R",151,"R",1512,"R",0,"R",56,"R",0,"R",7074,"R",210151,"R",217225,"R",829,"R",6984,"R",7813,1,"R",25,"R",22,"R",0,"R",121698,1,"R",37081,"R",533,"R",37895,"R",665,"R",39093,"R",486,"R",7588,"R",8074,"R",205946,168865
107743,2,"R",14811,"R",16201,"R",24,"R",510,"R",16,"R",0,"R",0,"R",15321,"R",16241,"R",31562,"R",1635,"R",7373,"R",9008,1,"R",27,"R",30,"R",0,"R",72564,1,"R",23193,"R",1525,"R",11089,"R",1221,"R",13835,"R",0,"R",3968,"R",3968,"R",113560,90367
107840,2,"R",12100,"R",1011450,"R",61,"R",1,"R",0,"R",15,"R",0,"R",12116,"R",1011511,"R",1023627,"R",60,"R",10,"R",70,1,"R",2,"R",2,"R",0,"R",75000,1,"R",23250,"R",20000,"R",0,"R",0,"R",20000,"R",0,"R",0,"R",0,"R",118250,95000
107877,2,"R",62642,"R",99537,"R",100,"R",305,"R",0,"R",11,"R",4,"R",62958,"R",99641,"R",162599,"R",6990,"R",2869,"R",9859,1,"R",261,"R",55,"R",1,"R",94734,2,"Z",0,"R",19482,"R",4633,"R",38865,"R",62980,"R",5895,"R",6730,"R",12625,"R",170339,170339
107974,2,"R",38733,"R",2265,"R",106,"R",370,"R",46446,"R",36,"R",0,"R",39139,"R",48817,"R",87956,"R",2945,"R",69738,"R",72683,1,"R",0,"R",26,"R",0,"R",114604,1,"R",48661,"R",7824,"R",29688,"R",10855,"R",48367,"R",0,"R",17539,"R",17539,"R",229171,180510
107983,2,"R",138050,"R",10973,"R",187,"R",59511,"R",105080,"R",130,"R",86,"R",197691,"R",116326,"R",314017,"R",12847,"R",9946,"R",22793,1,"R",927,"R",193,"R",0,"R",446402,1,"R",128686,"R",183052,"R",290777,"R",65865,"R",539694,"R",561,"R",81204,"R",81765,"R",1196547,1067861
107992,2,"R",9844,"R",17141,"R",45,"R",619,"R",0,"R",40,"R",7,"R",10503,"R",17193,"R",27696,"R",2634,"R",512,"R",3146,1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
108092,2,"R",61881,"R",258665,"R",58,"R",65205,"R",45374,"R",202,"R",9736,"R",127288,"R",313833,"R",441121,"R",6620,"R",12189,"R",18809,1,"R",547,"R",1203,"R",0,"R",489787,1,"R",131649,"R",53207,"R",334120,"R",9740,"R",397067,"R",700,"R",91304,"R",92004,"R",1110507,978858
108232,2,"R",30352,"R",9313,"Z",0,"R",3785,"R",0,"R",771,"R",1,"R",34908,"R",9314,"R",44222,"R",14429,"R",274162,"R",288591,1,"R",1118,"R",308,"R",0,"R",562951,1,"R",61088,"R",118150,"R",132571,"R",0,"R",250721,"R",3984,"R",204970,"R",208954,"R",1083714,1022626
108269,2,"R",2100,"R",720,"Z",0,"R",15,"R",8,"R",0,"R",0,"R",2115,"R",728,"R",2843,"R",1115,"R",10,"R",1125,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
108667,2,"R",32206,"R",200,"R",43,"R",0,"R",0,"R",66,"R",0,"R",32272,"R",243,"R",32515,"R",12384,"R",7804,"R",20188,2,"A",,"A",,"R",1,"R",604787,1,"R",230000,"R",53000,"R",59361,"R",8914,"R",121275,"R",0,"R",0,"R",0,"R",956062,726062
108807,2,"R",65829,"R",73229,"R",45,"R",3442,"R",96102,"Z",0,"Z",0,"R",69271,"R",169376,"R",238647,"R",15903,"R",354559,"R",370462,1,"R",0,"R",23,"R",2,"R",604515,1,"R",157998,"R",99978,"R",27053,"R",79708,"R",206739,"R",600,"R",16082,"R",16682,"R",985934,827936
108852,2,"R",16893,"R",0,"R",0,"R",1523,"R",0,"R",152,"R",0,"R",18568,"R",0,"R",18568,"R",3566,"R",0,"R",3566,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
108870,2,"R",13000,"R",10,"Z",0,"R",35000,"R",7500,"R",30,"R",5,"R",48030,"R",7515,"R",55545,"R",28000,"R",150,"R",28150,1,"R",3,"R",6,"R",0,"R",362012,1,"R",158738,"R",18000,"R",300,"R",500,"R",18800,"R",25000,"R",45000,"R",70000,"R",609550,450812
109040,2,"R",401,"R",4156,"R",10,"Z",0,"Z",0,"Z",0,"R",7487,"R",401,"R",11653,"R",12054,"R",0,"R",1878,"R",1878,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
109086,2,"R",15617,"R",8363,"R",3,"R",812,"R",424,"R",0,"R",0,"R",16429,"R",8790,"R",25219,"R",3286,"R",1417,"R",4703,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
109208,2,"R",57893,"R",192460,"R",63,"R",1767,"R",163388,"R",125,"R",44395,"R",59785,"R",400306,"R",460091,"R",39782,"R",103838,"R",143620,1,"R",1477,"R",1462,"R",1,"R",1852526,2,"Z",0,"R",289792,"R",150,"R",11831,"R",301773,"R",0,"R",8102,"R",8102,"R",2162401,2162401
109350,2,"R",44072,"R",248054,"R",82,"R",451,"R",31947,"R",10,"R",0,"R",44533,"R",280083,"R",324616,"R",26649,"R",15602,"R",42251,1,"R",604,"R",348,"R",1,"R",854785,1,"R",243587,"R",160262,"R",8333,"R",0,"R",168595,"R",0,"R",18546,"R",18546,"R",1285513,1041926
109651,2,"R",79313,"R",5134,"R",43,"R",10050,"R",52313,"R",603,"R",3460,"R",89966,"R",60950,"R",150916,"R",30389,"R",76610,"R",106999,1,"R",0,"R",71,"R",1,"R",842909,2,"Z",0,"R",111814,"R",151796,"R",14061,"R",277671,"R",8929,"R",124950,"R",133879,"R",1254459,1254459
109785,2,"R",233184,"R",160544,"R",122,"R",10336,"R",1011,"R",2288,"R",71463,"R",245808,"R",233140,"R",478948,"R",60287,"R",4888,"R",65175,1,"R",8011,"R",25105,"R",1,"R",2446289,1,"R",718796,"R",273433,"R",1115331,"R",34094,"R",1422858,"R",3308,"R",11487,"R",14795,"R",4602738,3883942
109819,2,"R",72554,"R",10671,"R",38,"R",162,"R",0,"R",688,"R",49693,"R",73404,"R",60402,"R",133806,"R",23662,"R",456755,"R",480417,1,"R",0,"R",0,"R",1,"R",667675,1,"R",239855,"R",40750,"R",85909,"R",0,"R",126659,"R",0,"R",25107,"R",25107,"R",1059296,819441
109907,2,"R",22000,"R",56958,"R",13,"R",1471,"R",12,"R",20,"R",5000,"R",23491,"R",61983,"R",85474,"R",1279,"R",74628,"R",75907,2,"A",,"A",,"R",0,"R",225054,2,"Z",0,"R",16200,"R",17500,"R",3700,"R",37400,"R",0,"R",3818,"R",3818,"R",266272,266272
110060,2,"R",50261,"R",0,"R",3,"R",5400,"R",0,"R",32,"R",5479,"R",55693,"R",5482,"R",61175,"R",3376,"R",2951,"R",6327,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
110097,2,"R",235499,"R",485488,"R",137,"R",9101,"R",29413,"R",2020,"R",87677,"R",246620,"R",602715,"R",849335,"R",69069,"R",286353,"R",355422,1,"R",14378,"R",7026,"R",0,"R",1385832,2,"Z",0,"R",256076,"R",1005037,"R",29543,"R",1290656,"R",8907,"R",143882,"R",152789,"R",2829277,2829277
110219,1,"A",,"R",223918,"R",49,"A",,"R",48000,"A",,"R",53097,"A",,"R",325064,"R",325064,"A",,"R",16390,"R",16390,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
110246,2,"R",72472,"R",58409,"R",76,"R",195,"R",0,"R",0,"R",0,"R",72667,"R",58485,"R",131152,"R",11086,"R",126594,"R",137680,1,"R",321,"R",263,"R",2,"R",475934,1,"R",215012,"R",60365,"R",127446,"R",25908,"R",213719,"R",0,"R",24371,"R",24371,"R",929036,714024
110316,2,"R",30353,"R",181881,"R",51,"R",2331,"R",39483,"R",380,"R",13274,"R",33064,"R",234689,"R",267753,"R",4461,"R",104975,"R",109436,1,"R",500,"R",1933,"R",1,"R",492368,1,"R",76728,"R",38698,"R",219055,"R",13209,"R",270962,"R",15270,"R",54365,"R",69635,"R",909693,832965
110334,2,"R",64238,"R",905,"R",32,"R",2251,"R",0,"R",118,"R",0,"R",66607,"R",937,"R",67544,"R",31303,"R",2820,"R",34123,1,"R",28,"R",79,"R",0,"R",909320,2,"Z",0,"R",39628,"R",94282,"R",0,"R",133910,"R",124,"R",96307,"R",96431,"R",1139661,1139661
110361,2,"R",124412,"R",258768,"R",94,"R",60024,"R",29745,"R",14941,"R",41446,"R",199377,"R",330053,"R",529430,"R",15684,"R",87507,"R",103191,1,"R",1308,"R",1314,"R",0,"R",758514,2,"Z",0,"R",290005,"R",591822,"R",15631,"R",897458,"R",3807,"R",93580,"R",97387,"R",1753359,1753359
110370,2,"R",61899,"R",0,"R",17,"R",4420,"R",71,"R",487,"R",19948,"R",66806,"R",20036,"R",86842,"R",16716,"R",11862,"R",28578,1,"R",1,"R",122,"R",3,"R",760346,1,"R",169895,"R",36480,"R",99502,"R",3178,"R",139160,"R",6076,"R",24659,"R",30735,"R",1100136,930241
110398,2,"R",123995,"R",314033,"R",108,"R",85364,"R",878,"R",3886,"R",85231,"R",213245,"R",400250,"R",613495,"R",8580,"R",326,"R",8906,1,"R",507,"R",840,"R",0,"R",1259245,1,"R",405404,"R",166211,"R",727808,"R",231049,"R",1125068,"R",7206,"R",312057,"R",319263,"R",3108980,2703576
110404,2,"R",276995,"R",74744,"R",197,"R",8210,"R",355,"R",6183,"R",5495,"R",291388,"R",80791,"R",372179,"R",20408,"R",2276424,"R",2296832,1,"R",7050,"R",14334,"R",5,"R",2640525,1,"R",708343,"R",253750,"R",2921804,"R",0,"R",3175554,"R",0,"R",1282646,"R",1282646,"R",7807068,7098725
110413,2,"R",84380,"R",250879,"R",168,"R",2233,"R",40951,"R",69,"R",49153,"R",86682,"R",341151,"R",427833,"R",7952,"R",199497,"R",207449,1,"R",1470,"R",1332,"R",0,"R",488193,1,"R",154964,"R",59495,"R",657815,"R",5973,"R",723283,"R",1185,"R",64292,"R",65477,"R",1431917,1276953
110422,2,"R",267353,"R",604694,"R",228,"R",101755,"R",144826,"R",3360,"R",180724,"R",372468,"R",930472,"R",1302940,"R",55525,"R",1806291,"R",1861816,1,"R",12542,"R",16604,"R",0,"R",3343150,1,"R",1621305,"R",558002,"R",1375734,"R",15430,"R",1949166,"R",15054,"R",624306,"R",639360,"R",7552981,5931676
110468,2,"R",69159,"R",15330,"R",61,"R",2029,"R",2211,"R",42,"R",3182,"R",71230,"R",20784,"R",92014,"R",24708,"R",158314,"R",183022,1,"R",7307,"R",10893,"R",6,"R",801000,1,"R",180000,"R",8000,"R",392000,"R",0,"R",400000,"R",0,"R",402000,"R",402000,"R",1783000,1603000
110486,2,"R",336648,"R",444940,"R",127,"R",5040,"R",7910,"R",12452,"R",106130,"R",354140,"R",559107,"R",913247,"R",12111,"R",1437081,"R",1449192,1,"R",4217,"R",2968,"R",1,"R",1823863,1,"R",993968,"R",42461,"R",442135,"R",587,"R",485183,"R",496,"R",547784,"R",548280,"R",3851294,2857326
110495,2,"R",323266,"R",107110,"R",139,"R",4488,"R",126,"R",4495,"R",12623,"R",332249,"R",119998,"R",452247,"R",33410,"R",225218,"R",258628,1,"R",4925,"R",5581,"R",1,"R",1577640,2,"Z",0,"R",61868,"R",555791,"R",54832,"R",672491,"R",1518,"R",107471,"R",108989,"R",2359120,2359120
110510,2,"R",607222,"R",567586,"R",91,"R",33371,"R",13111,"R",12552,"R",128371,"R",653145,"R",709159,"R",1362304,"R",29193,"R",723002,"R",752195,1,"R",6772,"R",8697,"R",1,"R",2888152,2,"Z",0,"R",112928,"R",929240,"R",60191,"R",1102359,"R",9329,"R",191768,"R",201097,"R",4191608,4191608
110529,2,"R",496178,"R",243280,"R",193,"R",15408,"R",219182,"R",9917,"R",66006,"R",521503,"R",528661,"R",1050164,"R",29887,"R",1865574,"R",1895461,1,"R",8895,"R",5467,"R",0,"R",2559825,1,"R",26236,"R",60983,"R",1420633,"R",30475,"R",1512091,"R",0,"R",14479,"R",14479,"R",4112631,4086395
110538,2,"R",544345,"R",306440,"R",122,"R",27119,"R",277,"R",13674,"R",58881,"R",585138,"R",365720,"R",950858,"R",26331,"R",368586,"R",394917,1,"R",6420,"R",4451,"R",0,"R",1992383,2,"Z",0,"R",280624,"R",976682,"R",16204,"R",1273510,"R",0,"R",609413,"R",609413,"R",3875306,3875306
110547,2,"R",353426,"R",545790,"R",174,"R",286,"R",44531,"R",2184,"R",185213,"R",355896,"R",775708,"R",1131604,"R",12403,"R",1232993,"R",1245396,1,"R",2095,"R",3027,"R",0,"R",2296295,2,"Z",0,"R",91829,"R",669896,"R",0,"R",761725,"R",13430,"R",420223,"R",433653,"R",3491673,3491673
110556,2,"R",923297,"R",771317,"R",261,"R",164810,"R",252577,"R",12782,"R",55439,"R",1100889,"R",1079594,"R",2180483,"R",105855,"R",909737,"R",1015592,1,"R",10894,"R",8973,"R",0,"R",4755763,2,"Z",0,"R",84288,"R",1852647,"R",99066,"R",2036001,"R",0,"R",710651,"R",710651,"R",7502415,7502415
