UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
202514,2,"R",62576,"R",271510,"R",162,"R",1671,"R",2057,"R",308,"R",79914,"R",64555,"R",353643,"R",418198,"R",2747,"R",2028,"R",4775,1,"R",1572,"R",524,"R",0,"R",102921,2,"Z",0,"R",3522,"R",98380,"R",4633,"R",106535,"R",2562,"R",10064,"R",12626,"R",222082,222082
202523,2,"R",578708,"R",880473,"R",502,"R",85126,"R",50351,"R",1531,"R",116628,"R",665365,"R",1047954,"R",1713319,"R",11144,"R",240630,"R",251774,1,"R",16559,"R",7124,"R",0,"R",1404492,1,"R",494219,"R",677286,"R",805982,"R",65152,"R",1548420,"R",27347,"R",294828,"R",322175,"R",3769306,3275087
202648,2,"R",18825,"R",112623,"R",149,"R",1052,"R",3452,"R",61,"R",11044,"R",19938,"R",127268,"R",147206,"R",3412,"R",35953,"R",39365,1,"R",0,"R",16,"R",0,"R",153327,1,"R",50556,"R",6810,"R",33199,"R",0,"R",40009,"R",0,"R",36181,"R",36181,"R",280073,229517
202684,2,"R",4868,"R",1702,"R",45,"R",19,"R",71,"R",71,"R",0,"R",4958,"R",1818,"R",6776,"R",249,"R",286,"R",535,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
202763,2,"R",98272,"R",325566,"R",196,"R",9342,"R",7312,"R",361,"R",78798,"R",107975,"R",411872,"R",519847,"R",20809,"R",38105,"R",58914,1,"R",3497,"R",2087,"R",2,"R",420776,2,"Z",0,"R",13578,"R",407610,"R",1060,"R",422248,"R",3429,"R",85920,"R",89349,"R",932373,932373
202806,2,"R",18196,"R",350000,"R",145,"R",1056,"R",20794,"R",169,"R",56593,"R",19421,"R",427532,"R",446953,"R",1237,"R",117096,"R",118333,1,"R",5,"R",56,"R",1,"R",405720,2,"Z",0,"R",30253,"R",179177,"R",5000,"R",214430,"R",0,"R",28529,"R",28529,"R",648679,648679
202903,2,"R",48714,"R",74,"R",8,"R",2312,"R",0,"R",35,"R",2756,"R",51061,"R",2838,"R",53899,"R",7377,"R",15134,"R",22511,1,"R",0,"R",65,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
202912,2,"R",6597,"R",347,"R",31,"R",58,"Z",0,"R",139,"R",2068,"R",6794,"R",2446,"R",9240,"R",573,"R",16991,"R",17564,1,"R",865,"R",1861,"R",1,"R",215058,1,"R",50190,"R",27936,"R",345000,"R",17000,"R",389936,"R",0,"R",18240,"R",18240,"R",673424,623234
203067,2,"R",581967,"R",209,"R",19,"R",11446,"R",282,"R",12853,"R",7105,"R",606266,"R",7615,"R",613881,"R",6257,"R",95,"R",6352,1,"R",435,"R",204,"R",2,"R",1226912,1,"R",487707,"R",221097,"R",86622,"R",30594,"R",338313,"R",16586,"R",173136,"R",189722,"R",2242654,1754947
203085,2,"R",79750,"R",312286,"R",200,"R",15508,"R",7307,"R",1290,"R",64296,"R",96548,"R",384089,"R",480637,"R",2541,"R",8733,"R",11274,1,"R",1444,"R",1731,"R",0,"R",160000,2,"Z",0,"R",27500,"R",51154,"R",800,"R",79454,"R",90,"R",68395,"R",68485,"R",307939,307939
203128,2,"R",238672,"R",165681,"R",120,"R",37751,"R",25740,"R",88,"R",11187,"R",276511,"R",202728,"R",479239,"R",8483,"R",1765,"R",10248,1,"R",1972,"R",4232,"R",0,"R",277345,1,"R",53616,"R",26285,"R",242256,"R",26157,"R",294698,"R",0,"R",73690,"R",73690,"R",699349,645733
203155,2,"R",9623,"R",283814,"R",138,"R",840,"R",128468,"R",175,"R",30000,"R",10638,"R",442420,"R",453058,"R",5090,"R",1619,"R",6709,1,"R",664,"R",346,"R",1,"R",77156,1,"R",20560,"R",8628,"R",30699,"R",8186,"R",47513,"R",989,"R",38747,"R",39736,"R",184965,164405
203289,2,"R",200,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0,"R",204,"R",1,"R",205,"R",10,"R",10,"R",20,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203331,2,"R",15948,"R",0,"R",142,"R",0,"R",0,"R",6,"R",29684,"R",15954,"R",29826,"R",45780,"R",966,"R",6012044,"R",6013010,1,"R",492,"R",401,"R",1,"R",240766,1,"R",62839,"R",379,"R",1255,"R",0,"R",1634,"R",0,"R",38916,"R",38916,"R",344155,281316
203368,2,"R",302111,"Z",0,"R",287,"R",2322,"Z",0,"R",57,"R",15000,"R",304490,"R",15287,"R",319777,"R",21765,"R",15000,"R",36765,1,"R",7108,"R",11730,"R",0,"R",1084638,1,"R",367879,"R",122281,"R",508304,"R",20000,"R",650585,"R",9963,"R",1229243,"R",1239206,"R",3342308,2974429
203386,1,"A",,"R",74,"R",11,"A",,"R",0,"A",,"R",0,"A",,"R",85,"R",85,"A",,"R",2802,"R",2802,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203447,2,"R",31632,"R",1094800,"R",471,"R",407,"R",47102,"R",371,"R",64804,"R",32410,"R",1207177,"R",1239587,"R",2213,"R",63182,"R",65395,2,"A",,"A",,"R",0,"R",135170,1,"R",48656,"R",7934,"R",14793,"R",0,"R",22727,"R",34,"R",2687,"R",2721,"R",209274,160618
203456,2,"R",29489,"R",1094800,"R",471,"R",249,"R",47102,"R",188,"R",64804,"R",29926,"R",1207177,"R",1237103,"R",450,"R",37225,"R",37675,1,"R",469,"R",1176,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203465,2,"R",50335,"R",1094800,"R",471,"R",3716,"R",47102,"R",858,"R",64804,"R",54909,"R",1207177,"R",1262086,"R",5061,"R",161100,"R",166161,1,"R",2087,"R",2999,"R",0,"R",389023,1,"R",154847,"R",26122,"R",43516,"R",0,"R",69638,"R",961,"R",43852,"R",44813,"R",658321,503474
203474,2,"R",33316,"R",1094800,"R",471,"R",435,"R",47102,"R",689,"R",64804,"R",34440,"R",1207177,"R",1241617,"R",2040,"R",72468,"R",74508,1,"R",54,"R",239,"R",0,"R",203905,1,"R",153585,"R",9483,"R",17586,"R",0,"R",27069,"R",0,"R",14209,"R",14209,"R",398768,245183
203483,2,"R",52940,"R",1094800,"R",471,"R",653,"R",47102,"R",0,"R",64804,"R",53593,"R",1207177,"R",1260770,"R",3592,"R",68423,"R",72015,2,"A",,"A",,"R",0,"R",148312,1,"R",45872,"R",13781,"R",15488,"R",0,"R",29269,"R",0,"R",20976,"R",20976,"R",244429,198557
203492,2,"R",19591,"R",1094800,"R",471,"R",229,"R",47102,"R",275,"R",64804,"R",20095,"R",1207177,"R",1227272,"R",1811,"R",54634,"R",56445,1,"R",10,"R",6,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203517,2,"R",1436443,"R",1094800,"R",471,"R",108440,"R",47102,"R",37345,"R",64804,"R",1582228,"R",1207177,"R",2789405,"R",89236,"R",943231,"R",1032467,1,"R",5035,"R",9067,"R",5,"R",5521451,1,"R",1928514,"R",650854,"R",4020369,"R",417852,"R",5089075,"R",26164,"R",1001131,"R",1027295,"R",13566335,11637821
203526,2,"R",5491,"R",1094800,"R",471,"R",0,"R",47102,"R",29,"R",64804,"R",5520,"R",1207177,"R",1212697,"R",134,"R",71502,"R",71636,2,"A",,"A",,"R",0,"R",105858,1,"R",24223,"R",0,"R",5379,"R",0,"R",5379,"R",0,"R",9237,"R",9237,"R",144697,120474
203535,2,"R",380984,"R",992031,"R",376,"R",42763,"R",277140,"R",1917,"R",49278,"R",425664,"R",1318825,"R",1744489,"R",27552,"R",267128,"R",294680,1,"R",1640,"R",986,"R",0,"R",1307501,1,"R",526205,"R",548030,"R",766648,"R",57188,"R",1371866,"R",27569,"R",156563,"R",184132,"R",3389704,2863499
203544,2,"R",30290,"R",882,"R",110,"R",4562,"R",42988,"R",402,"R",11463,"R",35254,"R",55443,"R",90697,"R",8620,"R",10346,"R",18966,1,"R",382,"R",56,"R",0,"R",274458,1,"R",56025,"R",106790,"R",55146,"R",83038,"R",244974,"R",867,"R",37208,"R",38075,"R",613532,557507
203580,2,"R",38817,"R",315680,"R",112,"R",2052,"R",81814,"R",0,"R",18481,"R",40869,"R",416087,"R",456956,"R",542,"R",440,"R",982,1,"R",783,"R",300,"R",0,"R",114964,2,"Z",0,"R",121,"R",28943,"R",28041,"R",57105,"R",0,"R",16950,"R",16950,"R",189019,189019
203599,2,"R",37687,"R",27914,"R",148,"R",801,"R",0,"R",187,"R",7,"R",38675,"R",28069,"R",66744,"R",20249,"R",1023,"R",21272,1,"R",324,"R",187,"R",0,"R",715331,1,"R",216098,"R",120989,"R",24507,"R",52058,"R",197554,"R",0,"R",23979,"R",23979,"R",1152962,936864
203720,2,"R",2910,"R",153672,"R",67,"R",40,"R",43,"R",32,"R",25447,"R",2982,"R",179229,"R",182211,"R",89,"R",726,"R",815,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203739,2,"R",2626,"R",153672,"R",67,"R",108,"R",43,"R",25,"R",25447,"R",2759,"R",179229,"R",181988,"R",168,"R",2198,"R",2366,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203748,2,"R",100163,"R",510351,"R",178,"R",1222,"R",213,"R",919,"R",144755,"R",102304,"R",655497,"R",757801,"R",9738,"R",52389,"R",62127,1,"R",129,"R",161,"R",0,"R",885145,1,"R",199670,"R",30002,"R",118384,"R",0,"R",148386,"R",0,"R",98091,"R",98091,"R",1331292,1131622
203757,2,"R",46328,"R",300000,"R",0,"R",375,"R",4320,"R",300,"R",45000,"R",47003,"R",349320,"R",396323,"R",1496,"R",2527,"R",4023,1,"R",1153,"R",1184,"R",0,"R",54840,1,"R",16064,"R",3000,"R",85000,"R",2000,"R",90000,"R",0,"R",649,"R",649,"R",161553,145489
203775,2,"R",126796,"R",312753,"R",176,"R",6393,"R",7308,"R",2035,"R",39854,"R",135224,"R",360091,"R",495315,"R",5338,"R",15390,"R",20728,1,"R",3715,"R",2500,"R",1,"R",246551,2,"Z",0,"R",10654,"R",107395,"R",1476,"R",119525,"R",1961,"R",136536,"R",138497,"R",504573,504573
203845,2,"R",162354,"R",127587,"R",186,"R",10886,"R",30907,"R",4353,"R",15786,"R",177593,"R",174466,"R",352059,"R",3309,"R",4493,"R",7802,1,"R",1329,"R",1777,"R",0,"R",410173,1,"R",95618,"R",56377,"R",190213,"R",1500,"R",248090,"R",1474,"R",85332,"R",86806,"R",840687,745069
203960,2,"R",7502,"R",70294,"R",15,"R",260,"R",23572,"R",335,"R",40683,"R",8097,"R",134564,"R",142661,"R",212,"R",290,"R",502,1,"R",197,"R",129,"R",0,"R",202541,2,"Z",0,"R",11000,"R",22000,"R",69200,"R",102200,"R",0,"R",0,"R",0,"R",304741,304741
203997,2,"R",102739,"R",271740,"R",228,"R",3984,"R",2057,"R",624,"R",80210,"R",107347,"R",354235,"R",461582,"R",3748,"R",6404,"R",10152,1,"R",1884,"R",3662,"R",0,"R",191366,2,"Z",0,"R",25707,"R",16796,"R",20826,"R",63329,"R",0,"R",36396,"R",36396,"R",291091,291091
204006,2,"R",56311,"R",727667,"R",732,"R",1800,"R",159245,"R",148,"R",283909,"R",58259,"R",1171553,"R",1229812,"R",5879,"R",37656,"R",43535,1,"R",8,"R",211,"R",0,"R",278499,1,"R",96310,"R",45025,"R",65491,"R",2014,"R",112530,"R",0,"R",29764,"R",29764,"R",517103,420793
204015,2,"R",28160,"R",727667,"R",732,"R",2627,"R",159245,"R",28,"R",283909,"R",30815,"R",1171553,"R",1202368,"R",4202,"R",29799,"R",34001,1,"R",7,"R",41,"R",0,"R",292539,1,"R",107375,"R",58228,"R",36157,"R",4989,"R",99374,"R",100,"R",38793,"R",38893,"R",538181,430806
204024,2,"R",1267530,"R",727667,"R",754,"R",66680,"R",159245,"R",41382,"R",283909,"R",1375592,"R",1171575,"R",2547167,"R",69763,"R",470234,"R",539997,1,"R",14748,"R",11489,"R",3,"R",4250956,1,"R",1612929,"R",578603,"R",3251906,"R",62448,"R",3892957,"R",1386,"R",506632,"R",508018,"R",10264860,8651931
204060,1,"A",,"R",159494,"R",113,"A",,"R",2547,"A",,"R",49271,"A",,"R",211425,"R",211425,"A",,"R",15733,"R",15733,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204176,2,"R",6076,"R",297441,"R",178,"R",847,"R",5250,"R",683,"R",26640,"R",7606,"R",329509,"R",337115,"R",6228,"R",10342,"R",16570,1,"R",4009,"R",784,"R",5,"R",297037,1,"R",82337,"R",27655,"R",498762,"R",2449,"R",528866,"R",0,"R",69802,"R",69802,"R",978042,895705
204185,2,"R",234980,"R",381525,"R",230,"R",74379,"R",91853,"R",2492,"R",61037,"R",311851,"R",534645,"R",846496,"R",5368,"R",47810,"R",53178,1,"R",6241,"R",1494,"R",1,"R",481428,1,"R",83096,"R",82603,"R",556980,"R",0,"R",639583,"R",2335,"R",89463,"R",91798,"R",1295905,1212809
204194,2,"R",100952,"R",170679,"R",242,"R",4356,"R",128468,"R",58927,"R",29468,"R",164235,"R",328857,"R",493092,"R",12428,"R",2780,"R",15208,1,"R",2700,"R",2336,"R",0,"R",162899,2,"Z",0,"R",2850,"R",91446,"R",0,"R",94296,"R",0,"R",38113,"R",38113,"R",295308,295308
204200,2,"R",49354,"R",132008,"R",143,"R",2651,"R",3858,"R",76,"R",30812,"R",52081,"R",166821,"R",218902,"R",3277,"R",2118,"R",5395,1,"R",1268,"R",1919,"R",0,"R",313061,1,"R",62901,"R",20431,"R",160827,"R",76,"R",181334,"R",0,"R",48039,"R",48039,"R",605335,542434
204255,2,"R",35006,"R",99,"R",626,"R",393,"R",99,"R",30,"R",30,"R",35429,"R",854,"R",36283,"R",5449,"R",99,"R",5548,1,"R",1536,"R",1396,"R",1,"R",167232,1,"R",54713,"R",8255,"R",31431,"R",994,"R",40680,"R",0,"R",11715,"R",11715,"R",274340,219627
204264,2,"R",100959,"R",312835,"R",265,"R",1512,"R",29582,"R",1254,"R",63193,"R",103725,"R",405875,"R",509600,"R",2051,"R",8400,"R",10451,1,"R",25,"R",237,"R",0,"R",374142,1,"R",59414,"R",12027,"R",110961,"R",25000,"R",147988,"R",100,"R",0,"R",100,"R",581644,522230
204440,2,"R",14780,"R",68050,"R",650,"R",395,"R",28030,"R",35,"R",0,"R",15210,"R",96730,"R",111940,"R",1120,"R",21625,"R",22745,1,"R",375,"R",650,"R",0,"R",87226,1,"R",52520,"R",18000,"R",2000,"R",10000,"R",30000,"R",0,"R",22000,"R",22000,"R",191746,139226
204468,2,"R",40329,"R",135157,"R",103,"R",745,"R",5487,"R",847,"R",29349,"R",41921,"R",170096,"R",212017,"R",3622,"R",3051,"R",6673,1,"R",15,"R",71,"R",0,"R",130402,1,"R",25140,"R",4602,"R",96661,"R",67,"R",101330,"R",1024,"R",38475,"R",39499,"R",296371,271231
204477,2,"R",46860,"R",151558,"R",116,"R",63,"R",0,"R",12239,"R",29570,"R",59162,"R",181244,"R",240406,"R",1113,"R",874819,"R",875932,1,"R",4679,"R",3818,"R",0,"R",336800,1,"R",97632,"R",11132,"R",534504,"R",4382,"R",550018,"R",0,"R",134835,"R",134835,"R",1119285,1021653
204486,2,"R",14933,"R",109024,"R",200,"R",285,"R",0,"R",9,"R",0,"R",15227,"R",109224,"R",124451,"R",3697,"R",34405,"R",38102,1,"R",1099,"R",433,"R",0,"R",100177,1,"R",16098,"R",0,"R",109024,"R",0,"R",109024,"R",0,"R",78003,"R",78003,"R",303302,287204
204501,2,"R",1531076,"R",485905,"R",837,"R",162577,"R",109271,"R",21082,"R",195436,"R",1714735,"R",791449,"R",2506184,"R",68466,"R",307741,"R",376207,1,"R",9550,"R",7229,"R",4,"R",3180613,1,"R",1253341,"R",819134,"R",1598088,"R",79530,"R",2496752,"R",66480,"R",255876,"R",322356,"R",7253062,5999721
204608,2,"R",3829,"R",0,"R",6,"R",30,"R",15,"R",0,"R",0,"R",3859,"R",21,"R",3880,"R",88,"R",1,"R",89,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204617,2,"R",76769,"R",149471,"R",261,"R",2775,"R",4162,"R",5325,"R",29438,"R",84869,"R",183332,"R",268201,"R",7476,"R",17941,"R",25417,1,"R",1884,"R",2160,"R",0,"R",337012,1,"R",60449,"R",5280,"R",210895,"R",37136,"R",253311,"R",453,"R",18539,"R",18992,"R",669764,609315
204626,2,"R",944,"R",180285,"R",120,"R",0,"R",43067,"R",10,"R",113420,"R",954,"R",336892,"R",337846,"R",5,"R",85,"R",90,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204635,2,"R",275551,"R",255177,"R",305,"R",7888,"R",103733,"R",3219,"R",141086,"R",286658,"R",500301,"R",786959,"R",10028,"R",28277,"R",38305,1,"R",628,"R",579,"R",1,"R",903815,1,"R",399982,"R",101819,"R",1024270,"R",202,"R",1126291,"R",10644,"R",89693,"R",100337,"R",2530425,2130443
204662,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",7082,"R",2904967,"R",2912049,1,"R",175,"R",166,"R",0,"R",192147,1,"R",76138,"R",15966,"R",222399,"R",21964,"R",260329,"R",0,"R",37683,"R",37683,"R",566297,490159
204671,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",6567,"R",2904967,"R",2911534,1,"R",195,"R",129,"R",0,"R",170974,1,"R",58205,"R",37161,"R",30938,"R",0,"R",68099,"R",0,"R",27923,"R",27923,"R",325201,266996
204680,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",6396,"R",2904967,"R",2911363,1,"R",90,"R",122,"R",0,"R",122601,1,"R",45974,"R",99,"R",0,"R",17525,"R",17624,"R",0,"R",7372,"R",7372,"R",193571,147597
204699,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",3104,"R",2904967,"R",2908071,1,"R",113,"R",104,"R",0,"R",173476,1,"R",54473,"R",23417,"R",29552,"R",0,"R",52969,"R",170,"R",12302,"R",12472,"R",293390,238917
204705,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",23689,"R",2904967,"R",2928656,1,"R",436,"R",117,"R",0,"R",280192,1,"R",95362,"R",63803,"R",47245,"R",0,"R",111048,"R",0,"R",17551,"R",17551,"R",504153,408791
204796,2,"R",5438378,"R",1342200,"R",2046,"R",116511,"R",105864,"R",148359,"R",54028,"R",5703248,"R",1504138,"R",7207386,"R",316123,"R",2904967,"R",3221090,1,"R",104470,"R",61948,"R",11,"R",17334181,1,"R",5741258,"R",5095739,"R",13156523,"R",1396850,"R",19649112,"R",64718,"R",10399453,"R",10464171,"R",53188722,47447464
204857,2,"R",1823948,"R",1069244,"R",545,"R",260363,"R",28285,"R",72438,"R",81627,"R",2156749,"R",1179701,"R",3336450,"R",112749,"R",252603,"R",365352,1,"R",39153,"R",31723,"R",10,"R",5425149,1,"R",1888249,"R",637044,"R",4884311,"R",209716,"R",5731071,"R",116075,"R",1377757,"R",1493832,"R",14538301,12650052
204884,2,"R",2841,"R",0,"R",0,"R",38,"R",0,"R",9,"R",0,"R",2888,"R",0,"R",2888,"R",20,"R",0,"R",20,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204909,2,"R",402377,"R",560408,"R",227,"R",10877,"R",135612,"R",2401,"R",84379,"R",415655,"R",780626,"R",1196281,"R",13424,"R",68485,"R",81909,1,"R",3724,"R",2504,"R",1,"R",719252,1,"R",310376,"R",86637,"R",457497,"R",12192,"R",556326,"R",35060,"R",130673,"R",165733,"R",1751687,1441311
204936,2,"R",149106,"R",312682,"R",235,"R",15164,"R",7313,"R",2255,"R",71316,"R",166525,"R",391546,"R",558071,"R",10864,"R",13554,"R",24418,1,"R",5864,"R",3189,"R",0,"R",656721,1,"R",200795,"R",70019,"R",330449,"R",0,"R",400468,"R",1034,"R",121192,"R",122226,"R",1380210,1179415
204945,2,"R",34872,"R",208416,"R",172,"R",5735,"R",51629,"R",659,"R",25709,"R",41266,"R",285926,"R",327192,"R",9243,"R",7820,"R",17063,1,"R",1431,"R",1181,"R",1,"R",334767,1,"R",120216,"R",5931,"R",0,"R",1500,"R",7431,"R",0,"R",6500,"R",6500,"R",468914,348698
204990,2,"R",32470,"R",125550,"R",145,"R",85,"R",643,"R",425,"R",2296,"R",32980,"R",128634,"R",161614,"R",211,"R",75,"R",286,1,"R",52,"R",75,"R",0,"R",62034,2,"Z",0,"R",3072,"R",11086,"R",0,"R",14158,"R",36143,"R",0,"R",36143,"R",112335,112335
205027,2,"R",112045,"R",262769,"R",149,"R",1640,"R",2057,"R",657,"R",33514,"R",114342,"R",298489,"R",412831,"R",3030,"R",3213,"R",6243,1,"R",1636,"R",542,"R",0,"R",173960,1,"R",35791,"R",30620,"R",61143,"R",87,"R",91850,"R",2900,"R",65225,"R",68125,"R",369726,333935
205054,2,"R",1500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1500,"R",0,"R",1500,"R",200,"R",0,"R",200,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205124,2,"R",16000,"R",0,"R",0,"R",3000,"R",0,"R",0,"R",0,"R",19000,"R",0,"R",19000,"R",10500,"R",0,"R",10500,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205179,2,"R",1977,"R",174091,"R",111,"R",251,"R",0,"R",39,"R",0,"R",2267,"R",174202,"R",176469,"R",160,"R",152,"R",312,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205203,2,"R",151833,"R",73856,"R",0,"R",645,"R",138,"R",780,"R",0,"R",153258,"R",73994,"R",227252,"R",3757,"R",25,"R",3782,1,"R",134,"R",14,"R",0,"R",188791,2,"Z",0,"R",22110,"R",28246,"R",15571,"R",65927,"R",7310,"R",26583,"R",33893,"R",288611,288611
205391,2,"R",881,"R",35937,"R",3,"R",35,"R",5430,"R",32,"R",6655,"R",948,"R",48025,"R",48973,"R",592,"R",31281,"R",31873,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205443,2,"R",123368,"R",132008,"R",403,"R",5337,"R",2534,"R",88,"R",72472,"R",128793,"R",207417,"R",336210,"R",18791,"R",64024,"R",82815,1,"R",4321,"R",2667,"R",0,"R",615241,1,"R",293765,"R",53125,"R",193791,"R",3546,"R",250462,"R",0,"R",86715,"R",86715,"R",1246183,952418
205470,2,"R",79181,"R",343937,"R",214,"R",2250,"R",188361,"R",1225,"R",46732,"R",82656,"R",579244,"R",661900,"R",9980,"R",54969,"R",64949,1,"R",2181,"R",2801,"R",0,"R",560425,1,"R",144953,"R",95310,"R",168687,"R",0,"R",263997,"R",0,"R",53220,"R",53220,"R",1022595,877642
205559,2,"R",406,"R",90069,"R",51,"R",0,"R",0,"R",0,"R",0,"R",406,"R",90120,"R",90526,"R",9,"R",14,"R",23,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205610,2,"N",13822,"N",201346,"N",43,"N",710,"N",3321,"N",13,"N",422,"N",14545,"N",205132,"N",219677,"N",142,"N",16626,"N",16768,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205841,1,"A",,"R",0,"R",144,"A",,"R",0,"A",,"R",144,"A",,"R",288,"R",288,"A",,"R",175903,"R",175903,2,"A",,"A",,"R",0,"R",173775,1,"R",47009,"R",0,"R",19803,"R",0,"R",19803,"R",0,"R",189830,"R",189830,"R",430417,383408
205887,2,"R",1342,"R",0,"R",1,"R",89,"R",0,"R",12,"R",0,"R",1443,"R",1,"R",1444,"R",44,"R",7486,"R",7530,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205957,2,"R",141371,"R",279040,"R",131,"R",3793,"R",2057,"R",590,"R",53502,"R",145754,"R",334730,"R",480484,"R",19910,"R",17108,"R",37018,1,"R",3311,"R",4704,"R",0,"R",359360,2,"Z",0,"R",26168,"R",304111,"R",0,"R",330279,"R",0,"R",25300,"R",25300,"R",714939,714939
205966,2,"R",20464,"R",170679,"R",123,"R",1638,"R",156432,"R",790,"R",28491,"R",22892,"R",355725,"R",378617,"R",4831,"R",28491,"R",33322,1,"R",445,"R",18,"R",3,"R",273026,1,"R",83460,"R",5149,"R",66235,"R",15568,"R",86952,"R",0,"R",47008,"R",47008,"R",490446,406986
206011,2,"R",28579,"R",151393,"R",0,"R",3394,"R",128458,"R",68,"R",18841,"R",32041,"R",298692,"R",330733,"R",3945,"R",4658,"R",8603,1,"R",583,"R",86,"R",0,"R",41187,1,"R",13225,"R",24180,"R",7528,"R",6664,"R",38372,"R",0,"R",45841,"R",45841,"R",138625,125400
206048,2,"R",42956,"R",271364,"R",182,"R",286,"R",2057,"R",280,"R",57447,"R",43522,"R",331050,"R",374572,"R",836,"R",17521,"R",18357,1,"R",2643,"R",834,"R",0,"R",207621,2,"Z",0,"R",40359,"R",133570,"R",0,"R",173929,"R",0,"R",37751,"R",37751,"R",419301,419301
206084,2,"R",543343,"R",384938,"R",374,"R",19723,"R",18962,"R",5057,"R",83249,"R",568123,"R",487523,"R",1055646,"R",21569,"R",378399,"R",399968,1,"R",8604,"R",14612,"R",3,"R",3831400,1,"R",1061172,"R",148422,"R",3038993,"R",211893,"R",3399308,"R",770,"R",336876,"R",337646,"R",8629526,7568354
206154,2,"R",21019,"R",0,"R",45,"R",75,"R",0,"R",37,"R",0,"R",21131,"R",45,"R",21176,"R",920,"R",48,"R",968,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
