id,run_id,journal_id,ISSN,last_updated_date
119309,41,75980,08858608,1/24/2024 5:40:36 PM
119310,41,75981,00346659,1/24/2024 5:40:36 PM
119311,41,75982,00297844,1/24/2024 5:40:36 PM
119312,41,75982,1873233X,1/24/2024 5:40:36 PM
119313,41,75983,0190535X,1/24/2024 5:40:36 PM
119314,41,75983,15380688,1/24/2024 5:40:36 PM
119315,41,75984,10860266,1/24/2024 5:40:36 PM
119316,41,75984,15527417,1/24/2024 5:40:36 PM
119317,41,75985,15317129,1/24/2024 5:40:36 PM
119318,41,75985,15374505,1/24/2024 5:40:36 PM
119319,41,75986,10568190,1/24/2024 5:40:36 PM
119320,41,75987,08831874,1/24/2024 5:40:36 PM
119321,41,75988,01641263,1/24/2024 5:40:36 PM
119322,41,75989,00314005,1/24/2024 5:40:36 PM
119323,41,75989,10984275,1/24/2024 5:40:36 PM
119325,41,75991,19326203,1/24/2024 5:40:36 PM
119326,41,75992,10986111,1/24/2024 5:40:36 PM
119327,41,75992,1552745X,1/24/2024 5:40:36 PM
119328,41,75993,15271544,1/24/2024 5:40:36 PM
119329,41,75993,15527468,1/24/2024 5:40:36 PM
119330,41,75994,01990039,1/24/2024 5:40:36 PM
119331,41,75995,19427891,1/24/2024 5:40:36 PM
119332,41,75995,19427905,1/24/2024 5:40:36 PM
119333,41,75996,01675923,1/24/2024 5:40:36 PM
119334,41,75996,15737829,1/24/2024 5:40:36 PM
119335,41,75997,15451151,1/24/2024 5:40:36 PM
119336,41,75997,21665435,1/24/2024 5:40:36 PM
119339,41,75999,00330124,1/24/2024 5:40:36 PM
119340,41,75999,14679272,1/24/2024 5:40:36 PM
119341,41,76000,07357028,1/24/2024 5:40:36 PM
119342,41,76000,19391323,1/24/2024 5:40:36 PM
119343,41,76001,10579249,1/24/2024 5:40:36 PM
119344,41,76001,10991611,1/24/2024 5:40:36 PM
119345,41,76002,15411559,1/24/2024 5:40:36 PM
119346,41,76002,1939148X,1/24/2024 5:40:36 PM
119347,41,76003,15249220,1/24/2024 5:40:36 PM
119348,41,76004,02751100,1/24/2024 5:40:36 PM
119349,41,76004,15405850,1/24/2024 5:40:36 PM
119350,41,76005,07371209,1/24/2024 5:40:36 PM
119351,41,76005,15251446,1/24/2024 5:40:36 PM
119352,41,76006,13689800,1/24/2024 5:40:36 PM
119353,41,76006,14752727,1/24/2024 5:40:36 PM
119354,41,76007,1087724X,1/24/2024 5:40:36 PM
119355,41,76007,15527549,1/24/2024 5:40:36 PM
119356,41,76008,1087724X,1/24/2024 5:40:36 PM
119357,41,76008,15527549,1/24/2024 5:40:36 PM
119358,41,76009,10497323,1/24/2024 5:40:36 PM
119359,41,76009,15527557,1/24/2024 5:40:36 PM
119360,41,76010,13522752,1/24/2024 5:40:36 PM
119361,41,76011,09629343,1/24/2024 5:40:36 PM
119362,41,76011,15732649,1/24/2024 5:40:36 PM
119363,41,76012,00343552,1/24/2024 5:40:36 PM
119364,41,76013,01606891,1/24/2024 5:40:36 PM
119365,41,76013,1098240X,1/24/2024 5:40:36 PM
119367,41,76015,10587195,1/24/2024 5:40:36 PM
119368,41,76016,0734371X,1/24/2024 5:40:36 PM
119369,41,76016,1552759X,1/24/2024 5:40:36 PM
119370,41,76017,0048749X,1/24/2024 5:40:36 PM
119371,41,76017,15530892,1/24/2024 5:40:36 PM
119372,41,76018,14603799,1/24/2024 5:40:36 PM
119373,41,76018,17434637,1/24/2024 5:40:36 PM
119374,41,76019,14456354,1/24/2024 5:40:36 PM
119375,41,76020,00360112,1/24/2024 5:40:36 PM
119376,41,76021,01485717,1/24/2024 5:40:36 PM
119377,41,76021,15374521,1/24/2024 5:40:36 PM
119382,41,76025,00377961,1/24/2024 5:40:36 PM
119383,41,76026,08941920,1/24/2024 5:40:36 PM
119384,41,76026,15210723,1/24/2024 5:40:36 PM
119385,41,76027,00380237,1/24/2024 5:40:36 PM
119386,41,76027,21621128,1/24/2024 5:40:36 PM
119387,41,76028,08848971,1/24/2024 5:40:36 PM
119388,41,76028,15737861,1/24/2024 5:40:36 PM
119389,41,76029,00380245,1/24/2024 5:40:36 PM
119390,41,76029,1475682X,1/24/2024 5:40:36 PM
119391,41,76030,00380253,1/24/2024 5:40:36 PM
119392,41,76030,15338525,1/24/2024 5:40:36 PM
119393,41,76031,02732173,1/24/2024 5:40:36 PM
119394,41,76032,00384348,1/24/2024 5:40:36 PM
119395,41,76032,15418243,1/24/2024 5:40:36 PM
119396,41,76033,18775845,1/24/2024 5:40:36 PM
119397,41,76033,18775853,1/24/2024 5:40:36 PM
119398,41,76034,02751879,1/24/2024 5:40:36 PM
119399,41,76034,17544505,1/24/2024 5:40:36 PM
119400,41,76035,03630234,1/24/2024 5:40:36 PM
119401,41,76035,1943278X,1/24/2024 5:40:36 PM
119403,41,76037,15533506,1/24/2024 5:40:36 PM
119404,41,76038,0890765X,1/24/2024 5:40:36 PM
119405,41,76038,17480361,1/24/2024 5:40:36 PM
119406,41,76039,00328855,1/24/2024 5:40:36 PM
119407,41,76040,09644563,1/24/2024 5:40:36 PM
119408,41,76040,14683318,1/24/2024 5:40:36 PM
119409,41,76041,03611981,1/24/2024 5:40:36 PM
119410,41,76041,21694052,1/24/2024 5:40:36 PM
119411,41,76042,02723638,1/24/2024 5:40:36 PM
119412,41,76043,00420980,1/24/2024 5:40:36 PM
119413,41,76043,1360063X,1/24/2024 5:40:36 PM
119416,41,76045,08874840,1/24/2024 5:40:36 PM
119417,41,76046,08874840,1/24/2024 5:40:36 PM
119418,41,76047,10778012,1/24/2024 5:40:36 PM
119419,41,76047,15528448,1/24/2024 5:40:36 PM
119420,41,76048,00832057,1/24/2024 5:40:36 PM
119421,41,76049,10964886,1/24/2024 5:40:36 PM
119422,41,76050,00930415,1/24/2024 5:40:36 PM
119423,41,76051,03630242,1/24/2024 5:40:36 PM
119424,41,76051,15410331,1/24/2024 5:40:36 PM
119427,41,76053,00946354,1/24/2024 5:40:36 PM
119428,41,76054,03014797,1/24/2024 5:40:36 PM
119433,41,76057,15255050,1/24/2024 5:40:36 PM
119434,41,76057,15255069,1/24/2024 5:40:36 PM
119447,41,76065,23760540,1/24/2024 5:40:36 PM
119448,41,76065,23761032,1/24/2024 5:40:36 PM
119449,41,76066,0096882X,1/24/2024 5:40:36 PM
119450,41,76067,19371888,1/24/2024 5:40:36 PM
119451,41,76067,19384114,1/24/2024 5:40:36 PM
119453,41,76069,23055839,1/24/2024 5:40:36 PM
119454,41,76069,23055847,1/24/2024 5:40:36 PM
119456,41,76071,0002838X,1/24/2024 5:40:36 PM
119457,41,76071,15320650,1/24/2024 5:40:36 PM
119458,41,76072,00314005,1/24/2024 5:40:36 PM
119459,41,76072,10984275,1/24/2024 5:40:36 PM
119460,41,76073,00029092,1/24/2024 5:40:36 PM
119461,41,76073,14678276,1/24/2024 5:40:36 PM
119462,41,76074,10559965,1/24/2024 5:40:36 PM
119463,41,76074,15387755,1/24/2024 5:40:36 PM
119465,41,76076,15399028,1/24/2024 5:40:36 PM
119466,41,76076,23772379,1/24/2024 5:40:36 PM
119467,41,76077,15572625,1/24/2024 5:40:36 PM
119468,41,76077,15587118,1/24/2024 5:40:36 PM
119473,41,76080,00034819,1/24/2024 5:40:36 PM
119474,41,76080,15393704,1/24/2024 5:40:36 PM
119477,41,76082,01495992,1/24/2024 5:40:36 PM
119478,41,76083,00218669,1/24/2024 5:40:36 PM
119479,41,76083,15333868,1/24/2024 5:40:36 PM
119480,41,76084,00223166,1/24/2024 5:40:36 PM
119481,41,76084,15416100,1/24/2024 5:40:36 PM
119482,41,76085,00039926,1/24/2024 5:40:36 PM
119483,41,76085,15383679,1/24/2024 5:40:36 PM
119484,41,76086,10724710,1/24/2024 5:40:36 PM
119485,41,76086,15383628,1/24/2024 5:40:36 PM
119486,41,76087,00987484,1/24/2024 5:40:36 PM
119487,41,76087,15383598,1/24/2024 5:40:36 PM
119488,41,76088,23806583,1/24/2024 5:40:36 PM
119489,41,76088,23806591,1/24/2024 5:40:36 PM
119490,41,76089,21686068,1/24/2024 5:40:36 PM
119491,41,76090,21686106,1/24/2024 5:40:36 PM
119492,41,76090,21686114,1/24/2024 5:40:36 PM
119493,41,76091,25743805,1/24/2024 5:40:36 PM
119494,41,76092,23742437,1/24/2024 5:40:36 PM
119495,41,76092,23742445,1/24/2024 5:40:36 PM
119496,41,76093,21686181,1/24/2024 5:40:36 PM
119497,41,76094,21686203,1/24/2024 5:40:36 PM
119498,41,76094,21686211,1/24/2024 5:40:36 PM
119499,41,76095,2168622X,1/24/2024 5:40:36 PM
119500,41,76096,21686254,1/24/2024 5:40:36 PM
119501,41,76096,21686262,1/24/2024 5:40:36 PM
119502,41,76097,00987484,1/24/2024 5:40:36 PM
119503,41,76098,02729490,1/24/2024 5:40:36 PM
119504,41,76098,19437676,1/24/2024 5:40:36 PM
119507,41,76100,10752730,1/24/2024 5:40:36 PM
119508,41,76100,15579700,1/24/2024 5:40:36 PM
119509,41,76101,00029432,1/24/2024 5:40:36 PM
119510,41,76101,19390025,1/24/2024 5:40:36 PM
119511,41,76102,10641297,1/24/2024 5:40:36 PM
119512,41,76102,19362293,1/24/2024 5:40:36 PM
119513,41,76103,15411559,1/24/2024 5:40:36 PM
119514,41,76103,1939148X,1/24/2024 5:40:36 PM
119515,41,76104,00029432,1/24/2024 5:40:36 PM
119516,41,76104,19390025,1/24/2024 5:40:36 PM
119517,41,76105,0003066X,1/24/2024 5:40:36 PM
119518,41,76106,00223514,1/24/2024 5:40:36 PM
119519,41,76107,07357028,1/24/2024 5:40:36 PM
119520,41,76107,19391323,1/24/2024 5:40:36 PM
119521,41,76108,15411559,1/24/2024 5:40:36 PM
119522,41,76108,1939148X,1/24/2024 5:40:36 PM
119523,41,76109,00900036,1/24/2024 5:40:36 PM
119524,41,76109,15410048,1/24/2024 5:40:36 PM
119525,41,76110,19317913,1/24/2024 5:40:36 PM
119530,41,76113,26881527,1/24/2024 5:40:36 PM
119531,41,76113,26881535,1/24/2024 5:40:36 PM
119532,41,76114,24734284,1/24/2024 5:40:36 PM
119533,41,76115,0732183X,1/24/2024 5:40:36 PM
119534,41,76115,15277755,1/24/2024 5:40:36 PM
119535,41,76116,15547477,1/24/2024 5:40:36 PM
119536,41,76116,1935469X,1/24/2024 5:40:36 PM
119537,41,76117,10792082,1/24/2024 5:40:36 PM
119538,41,76118,9780791845356,1/24/2024 5:40:36 PM
119539,41,76119,00221465,1/24/2024 5:40:36 PM
119540,41,76119,21506000,1/24/2024 5:40:36 PM
119541,41,76120,10590889,1/24/2024 5:40:36 PM
119542,41,76120,15589137,1/24/2024 5:40:36 PM
119543,41,76121,10580360,1/24/2024 5:40:36 PM
119544,41,76122,1073449X,1/24/2024 5:40:36 PM
119545,41,76122,15354970,1/24/2024 5:40:36 PM
119546,41,76123,23256621,1/24/2024 5:40:36 PM
119547,41,76123,23296933,1/24/2024 5:40:36 PM
119550,41,76125,07461739,1/24/2024 5:40:36 PM
119551,41,76126,14456354,1/24/2024 5:40:36 PM
119552,41,76128,10880224,1/24/2024 5:40:36 PM
119553,41,76129,9780754670506,1/24/2024 5:40:36 PM
119554,41,76130,08859701,1/24/2024 5:40:36 PM
119555,41,76131,10786767,1/24/2024 5:40:36 PM
119556,41,76132,9781450331456,1/24/2024 5:40:36 PM
119557,41,76132,9781450359702,1/24/2024 5:40:36 PM
119558,41,76133,25730142,1/24/2024 5:40:36 PM
119559,41,76134,24749567,1/24/2024 5:40:36 PM
119560,41,76135,10402446,1/24/2024 5:40:36 PM
119561,41,76135,1938808X,1/24/2024 5:40:36 PM
119562,41,76136,00333549,1/24/2024 5:40:36 PM
119563,41,76136,14682877,1/24/2024 5:40:36 PM
119564,41,76137,03670244,1/24/2024 5:40:36 PM
119565,41,76137,15435237,1/24/2024 5:40:36 PM
119566,41,76138,10712089,1/24/2024 5:40:36 PM
119567,41,76138,17519861,1/24/2024 5:40:36 PM
119568,41,76139,02568543,1/24/2024 5:40:36 PM
119569,41,76139,21502641,1/24/2024 5:40:36 PM
119570,41,76140,14726963,1/24/2024 5:40:36 PM
119571,41,76141,14726963,1/24/2024 5:40:36 PM
119572,41,76142,14726947,1/24/2024 5:40:36 PM
119573,41,76143,1472684X,1/24/2024 5:40:36 PM
119574,41,76144,14712458,1/24/2024 5:40:36 PM
119575,41,76145,14726874,1/24/2024 5:40:36 PM
119576,41,76146,13648535,1/24/2024 5:40:36 PM
119577,41,76146,1466609X,1/24/2024 5:40:36 PM
119578,41,76147,14777517,1/24/2024 5:40:36 PM
119579,41,76148,21947899,1/24/2024 5:40:36 PM
119581,41,76150,20511426,1/24/2024 5:40:36 PM
119582,41,76151,14752891,1/24/2024 5:40:36 PM
119583,41,76152,07787367,1/24/2024 5:40:36 PM
119584,41,76152,20493258,1/24/2024 5:40:36 PM
119585,41,76153,14712407,1/24/2024 5:40:36 PM
119586,41,76154,14712296,1/24/2024 5:40:36 PM
119587,41,76155,14726963,1/24/2024 5:40:36 PM
119588,41,76156,14712288,1/24/2024 5:40:36 PM
119589,41,76157,14726831,1/24/2024 5:40:36 PM
119591,41,76159,1476069X,1/24/2024 5:40:36 PM
119592,41,76160,14777517,1/24/2024 5:40:36 PM
119593,41,76161,21947899,1/24/2024 5:40:36 PM
119594,41,76162,14795868,1/24/2024 5:40:36 PM
119595,41,76163,17456215,1/24/2024 5:40:36 PM
119596,41,76164,20401116,1/24/2024 5:40:36 PM
119597,41,76164,20401124,1/24/2024 5:40:36 PM
119598,41,76165,10344810,1/24/2024 5:40:36 PM
119599,41,76165,14401754,1/24/2024 5:40:36 PM
119600,41,76166,10696563,1/24/2024 5:40:36 PM
119601,41,76166,15532712,1/24/2024 5:40:36 PM
119602,41,76167,00174815,1/24/2024 5:40:36 PM
119603,41,76167,14682257,1/24/2024 5:40:36 PM
119604,41,76168,00179124,1/24/2024 5:40:36 PM
119605,41,76168,14756773,1/24/2024 5:40:36 PM
119606,41,76169,00224006,1/24/2024 5:40:36 PM
119607,41,76169,17527325,1/24/2024 5:40:36 PM
119608,41,76170,00224146,1/24/2024 5:40:36 PM
119609,41,76170,14679787,1/24/2024 5:40:36 PM
119610,41,76171,00028614,1/24/2024 5:40:36 PM
119611,41,76171,15325415,1/24/2024 5:40:36 PM
119612,41,76172,00239216,1/24/2024 5:40:36 PM
119613,41,76172,15405893,1/24/2024 5:40:36 PM
119614,41,76173,0887378X,1/24/2024 5:40:36 PM
119615,41,76173,14680009,1/24/2024 5:40:36 PM
119616,41,76174,19307381,1/24/2024 5:40:36 PM
119617,41,76174,1930739X,1/24/2024 5:40:36 PM
119618,41,76175,07368046,1/24/2024 5:40:36 PM
119619,41,76175,15251470,1/24/2024 5:40:36 PM
119620,41,76176,07371209,1/24/2024 5:40:36 PM
119621,41,76176,15251446,1/24/2024 5:40:36 PM
119624,41,76178,00380245,1/24/2024 5:40:36 PM
119625,41,76178,1475682X,1/24/2024 5:40:36 PM
119626,41,76179,09652140,1/24/2024 5:40:36 PM
119627,41,76179,13600443,1/24/2024 5:40:36 PM
119628,41,76180,01456008,1/24/2024 5:40:36 PM
119629,41,76180,15300277,1/24/2024 5:40:36 PM
119630,41,76181,16006135,1/24/2024 5:40:36 PM
119631,41,76181,16006143,1/24/2024 5:40:36 PM
119632,41,76182,14644096,1/24/2024 5:40:36 PM
119633,41,76182,1464410X,1/24/2024 5:40:36 PM
119634,41,76183,20457634,1/24/2024 5:40:36 PM
119635,41,76184,25738348,1/24/2024 5:40:36 PM
119636,41,76185,1475357X,1/24/2024 5:40:36 PM
119637,41,76185,14753588,1/24/2024 5:40:36 PM
119638,41,76186,17528054,1/24/2024 5:40:36 PM
119639,41,76186,17528062,1/24/2024 5:40:36 PM
119640,41,76187,01976664,1/24/2024 5:40:36 PM
119641,41,76187,17413729,1/24/2024 5:40:36 PM
119642,41,76188,09660410,1/24/2024 5:40:36 PM
119643,41,76188,13652524,1/24/2024 5:40:36 PM
119644,41,76189,08842175,1/24/2024 5:40:36 PM
119645,41,76189,15526909,1/24/2024 5:40:36 PM
119648,41,76191,00224391,1/24/2024 5:40:36 PM
119649,41,76191,17461561,1/24/2024 5:40:36 PM
119650,41,76192,23276886,1/24/2024 5:40:36 PM
119651,41,76192,23276924,1/24/2024 5:40:36 PM
119652,41,76193,17408695,1/24/2024 5:40:36 PM
119653,41,76193,17408709,1/24/2024 5:40:36 PM
119654,41,76194,02695022,1/24/2024 5:40:36 PM
119655,41,76194,13653016,1/24/2024 5:40:36 PM
119656,41,76195,20446055,1/24/2024 5:40:36 PM
119657,41,76196,13538047,1/24/2024 5:40:36 PM
119658,41,76196,14755785,1/24/2024 5:40:36 PM
119659,41,76197,0143005X,1/24/2024 5:40:36 PM
119660,41,76197,14702738,1/24/2024 5:40:36 PM
119661,41,76198,13684973,1/24/2024 5:40:36 PM
119662,41,76198,14723263,1/24/2024 5:40:36 PM
119663,41,76199,09644563,1/24/2024 5:40:36 PM
119664,41,76199,14683318,1/24/2024 5:40:36 PM
119665,41,76200,10682805,1/24/2024 5:40:36 PM
119666,41,76200,23722614,1/24/2024 5:40:36 PM
119667,41,76201,00084239,1/24/2024 5:40:36 PM
119668,41,76201,17449324,1/24/2024 5:40:36 PM
119669,41,76202,1742058X,1/24/2024 5:40:36 PM
119670,41,76202,17420598,1/24/2024 5:40:36 PM
119671,41,76203,09502688,1/24/2024 5:40:36 PM
119672,41,76203,14694409,1/24/2024 5:40:36 PM
119673,41,76204,0899823X,1/24/2024 5:40:36 PM
119674,41,76204,15596834,1/24/2024 5:40:36 PM
119675,41,76205,10740708,1/24/2024 5:40:36 PM
119676,41,76205,20567405,1/24/2024 5:40:36 PM
119677,41,76206,20598661,1/24/2024 5:40:36 PM
119678,41,76207,18342612,1/24/2024 5:40:36 PM
119679,41,76208,07309384,1/24/2024 5:40:36 PM
119680,41,76209,13689800,1/24/2024 5:40:36 PM
119681,41,76209,14752727,1/24/2024 5:40:36 PM
119682,41,76210,9781108456456,1/24/2024 5:40:36 PM
119683,41,76210,9781108598217,1/24/2024 5:40:36 PM
119684,41,76211,17421705,1/24/2024 5:40:36 PM
119685,41,76211,17421713,1/24/2024 5:40:36 PM
119686,41,76212,9781107124547,1/24/2024 5:40:36 PM
119687,41,76212,9781316417287,1/24/2024 5:40:36 PM
119688,41,76213,0008428X,1/24/2024 5:40:36 PM
119689,41,76213,14882310,1/24/2024 5:40:36 PM
119690,41,76214,19116470,1/24/2024 5:40:36 PM
119691,41,76215,15458636,1/24/2024 5:40:36 PM
119692,41,76215,15460738,1/24/2024 5:40:36 PM
119707,41,76224,9781420075731,1/24/2024 5:40:36 PM
119708,41,76224,9781420075748,1/24/2024 5:40:36 PM
119709,41,76225,14485028,1/24/2024 5:40:36 PM
119710,41,76225,14498987,1/24/2024 5:40:36 PM
119711,41,76227,12108812,1/24/2024 5:40:36 PM
119712,41,76228,15408884,1/24/2024 5:40:36 PM
119713,41,76229,15409295,1/24/2024 5:40:36 PM
119714,41,76229,15409309,1/24/2024 5:40:36 PM
119715,41,76230,1845421264,1/24/2024 5:40:36 PM
119716,41,76230,9781845421267,1/24/2024 5:40:36 PM
119717,41,76230,9781845428075,1/24/2024 5:40:36 PM
119718,41,76231,9781781006702,1/24/2024 5:40:36 PM
119719,41,76231,9781781006719,1/24/2024 5:40:36 PM
119720,41,76232,9781783475353,1/24/2024 5:40:36 PM
119721,41,76232,9781783475360,1/24/2024 5:40:36 PM
119722,41,76233,9781783475353,1/24/2024 5:40:36 PM
119723,41,76233,9781783475360,1/24/2024 5:40:36 PM
119726,41,76235,01650327,1/24/2024 5:40:36 PM
119727,41,76235,15732517,1/24/2024 5:40:36 PM
119728,41,76236,15258610,1/24/2024 5:40:36 PM
119729,41,76236,15389375,1/24/2024 5:40:36 PM
119742,41,76245,25889311,1/24/2024 5:40:36 PM
119745,41,76247,03032434,1/24/2024 5:40:36 PM
119746,41,76247,1872826X,1/24/2024 5:40:36 PM
119747,41,76248,09553959,1/24/2024 5:40:36 PM
119748,41,76248,18734758,1/24/2024 5:40:36 PM
119749,41,76249,09255273,1/24/2024 5:40:36 PM
119756,41,76254,00221694,1/24/2024 5:40:36 PM
119758,41,76256,15461440,1/24/2024 5:40:36 PM
119759,41,76256,1558349X,1/24/2024 5:40:36 PM
119772,41,76265,00167185,1/24/2024 5:40:36 PM
119773,41,76266,14384639,1/24/2024 5:40:36 PM
119774,41,76266,1618131X,1/24/2024 5:40:36 PM
119775,41,76267,22121374,1/24/2024 5:40:36 PM
119788,41,76274,01966553,1/24/2024 5:40:36 PM
119789,41,76274,15273296,1/24/2024 5:40:36 PM
119810,41,76285,21522650,1/24/2024 5:40:36 PM
119811,41,76285,21522669,1/24/2024 5:40:36 PM
119820,41,76291,01974572,1/24/2024 5:40:36 PM
119821,41,76291,15283984,1/24/2024 5:40:36 PM
119830,41,76297,09528180,1/24/2024 5:40:36 PM
119831,41,76297,18734529,1/24/2024 5:40:36 PM
119851,41,76308,00225347,1/24/2024 5:40:36 PM
119852,41,76308,15273792,1/24/2024 5:40:36 PM
119863,41,76317,00396060,1/24/2024 5:40:36 PM
119864,41,76317,15327361,1/24/2024 5:40:36 PM
119875,41,76323,24056308,1/24/2024 5:40:36 PM
119876,41,76324,01688227,1/24/2024 5:40:36 PM
119877,41,76324,18728227,1/24/2024 5:40:36 PM
119886,41,76329,01678140,1/24/2024 5:40:36 PM
119887,41,76329,18790887,1/24/2024 5:40:36 PM
119902,41,76340,08852006,1/24/2024 5:40:36 PM
119920,41,76354,00224375,1/24/2024 5:40:36 PM
119923,41,76357,02648377,1/24/2024 5:40:36 PM
119926,41,76359,00256196,1/24/2024 5:40:36 PM
119927,41,76359,19425546,1/24/2024 5:40:36 PM
119928,41,76360,22147160,1/24/2024 5:40:36 PM
119932,41,76363,17550084,1/24/2024 5:40:36 PM
119943,41,76372,13698478,1/24/2024 5:40:36 PM
119944,41,76373,2214367X,1/24/2024 5:40:36 PM
119951,41,76377,10766332,1/24/2024 5:40:36 PM
119952,41,76377,18784046,1/24/2024 5:40:36 PM
119963,41,76384,07319053,1/24/2024 5:40:36 PM
119964,41,76385,20452101,1/24/2024 5:40:36 PM
119965,41,76385,2045211X,1/24/2024 5:40:36 PM
119966,41,76386,01961152,1/24/2024 5:40:36 PM
119967,41,76386,9781781907344,1/24/2024 5:40:36 PM
119968,41,76387,02754959,1/24/2024 5:40:36 PM
119969,41,76387,9781781905876,1/24/2024 5:40:36 PM
119970,41,76388,16179625,1/24/2024 5:40:36 PM
119971,41,76389,14737167,1/24/2024 5:40:36 PM
119972,41,76389,17448379,1/24/2024 5:40:36 PM
119974,41,76391,10443894,1/24/2024 5:40:36 PM
119975,41,76392,22962565,1/24/2024 5:40:36 PM
119978,41,76395,26249634,1/24/2024 5:40:36 PM
119982,41,76398,18690327,1/24/2024 5:40:36 PM
119983,41,76399,10500545,1/24/2024 5:40:36 PM
119984,41,76399,21573107,1/24/2024 5:40:36 PM
119985,41,76400,10795014,1/24/2024 5:40:36 PM
119986,41,76401,1885642X,1/24/2024 5:40:36 PM
119987,41,76401,18863655,1/24/2024 5:40:36 PM
119988,41,76402,12301485,1/24/2024 5:40:36 PM
119989,41,76403,20902204,1/24/2024 5:40:36 PM
119990,41,76403,20902212,1/24/2024 5:40:36 PM
119991,41,76404,16879805,1/24/2024 5:40:36 PM
119992,41,76404,16879813,1/24/2024 5:40:36 PM
119993,41,76405,20420056,1/24/2024 5:40:36 PM
119994,41,76405,20908105,1/24/2024 5:40:36 PM
119995,41,76406,1357714X,1/24/2024 5:40:36 PM
119996,41,76406,13691643,1/24/2024 5:40:36 PM
119997,41,76407,10638652,1/24/2024 5:40:36 PM
119998,41,76407,1543267X,1/24/2024 5:40:36 PM
119999,41,76408,15433080,1/24/2024 5:40:36 PM
120000,41,76408,15435476,1/24/2024 5:40:36 PM
120001,41,76409,19416628,1/24/2024 5:40:36 PM
120002,41,76409,19416636,1/24/2024 5:40:36 PM
120003,41,76410,17402816,1/24/2024 5:40:36 PM
120004,41,76410,17402824,1/24/2024 5:40:36 PM
120005,41,76411,15563650,1/24/2024 5:40:36 PM
120006,41,76411,15569519,1/24/2024 5:40:36 PM
120007,41,76412,10826084,1/24/2024 5:40:36 PM
120008,41,76412,15322491,1/24/2024 5:40:36 PM
120009,41,76413,9781665412506,1/24/2024 5:40:36 PM
120010,41,76414,9781728162515,1/24/2024 5:40:36 PM
120012,41,76416,14635240,1/24/2024 5:40:36 PM
120013,41,76416,21649545,1/24/2024 5:40:36 PM
120014,41,76418,19326157,1/24/2024 5:40:36 PM
120015,41,76418,19417330,1/24/2024 5:40:36 PM
120016,41,76419,0362028X,1/24/2024 5:40:36 PM
120017,41,76419,19449097,1/24/2024 5:40:36 PM
120020,41,76421,23523727,1/24/2024 5:40:36 PM
120021,41,76421,23523735,1/24/2024 5:40:36 PM
120022,41,76422,13548166,1/24/2024 5:40:36 PM
120023,41,76423,14778920,1/24/2024 5:40:36 PM
120024,41,76423,19967829,1/24/2024 5:40:36 PM
120025,41,76424,01961152,1/24/2024 5:40:36 PM
120026,41,76424,9781781907344,1/24/2024 5:40:36 PM
120027,41,76425,14456354,1/24/2024 5:40:36 PM
120028,41,76426,23691999,1/24/2024 5:40:36 PM
120029,41,76427,2561326X,1/24/2024 5:40:36 PM
120030,41,76428,22915222,1/24/2024 5:40:36 PM
120031,41,76429,19290748,1/24/2024 5:40:36 PM
120032,41,76430,14388871,1/24/2024 5:40:36 PM
120033,41,76431,09652140,1/24/2024 5:40:36 PM
120034,41,76431,13600443,1/24/2024 5:40:36 PM
120037,41,76433,15525260,1/24/2024 5:40:36 PM
120038,41,76433,15525279,1/24/2024 5:40:36 PM
120039,41,76434,10550496,1/24/2024 5:40:36 PM
120040,41,76434,15210391,1/24/2024 5:40:36 PM
120043,41,76436,2151464X,1/24/2024 5:40:36 PM
120044,41,76436,21514658,1/24/2024 5:40:36 PM
120047,41,76438,24721727,1/24/2024 5:40:36 PM
120048,41,76439,0008543X,1/24/2024 5:40:36 PM
120049,41,76439,10970142,1/24/2024 5:40:36 PM
120050,41,76440,20457634,1/24/2024 5:40:36 PM
120051,41,76441,09595236,1/24/2024 5:40:36 PM
120052,41,76441,14653362,1/24/2024 5:40:36 PM
120053,41,76442,09660410,1/24/2024 5:40:36 PM
120054,41,76442,13652524,1/24/2024 5:40:36 PM
120055,41,76443,00179124,1/24/2024 5:40:36 PM
120056,41,76443,14756773,1/24/2024 5:40:36 PM
120057,41,76444,09621067,1/24/2024 5:40:36 PM
120058,41,76444,13652702,1/24/2024 5:40:36 PM
120059,41,76445,00219762,1/24/2024 5:40:36 PM
120060,41,76445,10974679,1/24/2024 5:40:36 PM
120061,41,76446,00904392,1/24/2024 5:40:36 PM
120062,41,76446,15206629,1/24/2024 5:40:36 PM
120063,41,76447,01466615,1/24/2024 5:40:36 PM
120064,41,76447,10969071,1/24/2024 5:40:36 PM
120065,41,76448,0890765X,1/24/2024 5:40:36 PM
120066,41,76448,17480361,1/24/2024 5:40:36 PM
120067,41,76449,00028614,1/24/2024 5:40:36 PM
120068,41,76449,15325415,1/24/2024 5:40:36 PM
120069,41,76450,0887378X,1/24/2024 5:40:36 PM
120070,41,76450,14680009,1/24/2024 5:40:36 PM
120071,41,76451,08853185,1/24/2024 5:40:36 PM
120072,41,76451,15318257,1/24/2024 5:40:36 PM
120073,41,76452,00333085,1/24/2024 5:40:36 PM
120074,41,76452,15206807,1/24/2024 5:40:36 PM
120075,41,76453,01606891,1/24/2024 5:40:36 PM
120076,41,76453,1098240X,1/24/2024 5:40:36 PM
120079,41,76455,0004-3591,1/24/2024 5:40:36 PM
120080,41,76455,1529-0131,1/24/2024 5:40:36 PM
